,v^0,v^1,v^2,v^3,v^4,v^5,v^6,v^7,v^8,v^9,v^10,v^11,v^12,v^13,v^14,v^15,v^16,v^17,v^18,v^19,v^20,v^21,v^22,v^23,v^24,v^25,v^26,v^27,v^28,v^29,v^30,v^31,v^32,v^33,v^34,v^35,v^36,v^37,v^38,v^39,v^40,v^41,v^42,v^43,v^44,v^45,v^46,v^47,v^48,v^49,v^50,v^51,v^52,v^53,v^54,v^55,v^56,v^57,v^58,v^59,v^60,v^61,v^62,v^63,v^64,v^65,v^66,v^67,v^68,v^69,v^70,v^71,v^72,v^73,v^74,v^75,v^76,v^77,v^78,v^79,v^80,v^81,v^82,v^83,v^84,v^85,v^86,v^87,v^88,v^89,v^90,v^91,v^92,v^93,v^94,v^95,v^96,v^97,v^98,v^99
51,0,-1.7075701760979363,-3.2072665422162108,-4.535299932787366,-5.717997417937799,-6.775265673881586,-7.72275489609973,-8.573217859405029,-9.337360990333481,-10.024379744787117,-10.642301197124333,-11.198210194378449,-11.698405304489564,-12.148512013668421,-12.553569283304702,-12.918098880435537,-13.246163009247438,-13.541413539652801,-13.807134853985541,-14.046281603047916,-14.261512240921865,-14.455218959360524,-14.62955449143145,-14.786456158093417,-14.927667467025016,-15.054757527200442,-15.169138508120518,-15.272081345140835,-15.36472986964063,-15.448113523467319,-15.523158800336823,-15.590699542139625,-15.651486205041536,-15.706194198625253,-15.75543139090377,-15.799744862700276,-15.839626986507879,-15.87552089741183,-15.907825416887137,-15.936899484195907,-15.963066144631885,-15.986616138932245,-16.007811133742873,-16.026886629033697,-16.044054574770282,-16.059505725916868,-16.073411761938186,-16.08592719435047,-16.097191083517053,-16.107328583764062,-16.116452333984476,-16.12466370918162,-16.132053946858246,-16.13870516076669,-16.144691253283952,-16.15007873654927,-16.15492747148791,-16.159291332932593,-16.16321880823275,-16.16675353600285,-16.169934790995917,-16.172797920489657,-16.175374737034012,-16.177693871923925,-16.179781093324845,-16.181659592585667,-16.183350241920404,-16.184871826321668,-16.186241252282805,-16.18747373564783,-16.18858297067635,-16.189581282202017,-16.190479762575116,-16.19128839491091,-16.192016164013122,-16.19267115620511,-16.1932606491779,-16.193791192853414,-16.194268682161375,-16.19469842253854,-16.19508518887799,-16.195433278583494,-16.195746559318447,-16.196028511979904,-16.196282269375217,-16.196510651030994,-16.1967161945212,-16.19690118366238,-16.197067673889443,-16.197217515093804,-16.197352372177725,-16.197473743553257,-16.19758297779123,-16.19768128860541,-16.197769768338173,-16.197849400097656,-16.197921068681193,-16.197985570406377,-16.19804362195904,-16.19809586835644
52,0,-1.7160033436347992,-3.2219480815591326,-4.554460683621552,-5.7402918427814775,-6.799712682339848,-7.748660279226676,-8.600101048450409,-9.364894654028344,-10.052343593151678,-10.670548298070715,-11.226643194185918,-11.7269600157672,-12.177146270029372,-12.582255458722349,-12.946818910884526,-13.274905100134378,-13.570169998045678,-13.83590066611037,-14.075053503087023,-14.290288102502123,-14.483997398419962,-14.658334607280306,-14.815237364695916,-14.956449383121475,-15.083539904775193,-15.197921185845924,-15.30086421808267,-15.393512869547804,-15.476896605949323,-15.551941936522677,-15.619482713252333,-15.680269398869136,-15.734977407225546,-15.784214609111487,-15.828528087156165,-15.868410215027245,-15.904304128573857,-15.936608649767805,-15.965682718194282,-15.991849379357152,-16.015399374130244,-16.03659436924831,-16.055669864739066,-16.07283781060568,-16.08828896183683,-16.10219499791314,-16.114710430361196,-16.125974319551034,-16.13611181981317,-16.145235570043422,-16.153446945246962,-16.16083718292775,-16.1674883968389,-16.173474489357922,-16.178861972624382,-16.183710707563765,-16.188074569008936,-16.192002044309405,-16.195536772079713,-16.19871802707291,-16.20158115656674,-16.20415797311115,-16.206477108001103,-16.208564329402044,-16.21044282866288,-16.212133477997632,-16.213655062398903,-16.215024488360044,-16.21625697172507,-16.21736620675359,-16.21836451827926,-16.21926299865236,-16.22007163098815,-16.220799400090364,-16.221454392282354,-16.222043885255147,-16.222574428930656,-16.223051918238617,-16.223481658615782,-16.22386842495523,-16.224216514660736,-16.22452979539569,-16.224811748057146,-16.22506550545246,-16.22529388710824,-16.225499430598443,-16.225684419739625,-16.225850909966688,-16.226000751171046,-16.226135608254967,-16.2262569796305,-16.226366213868477,-16.226464524682655,-16.226553004415415,-16.2266326361749,-16.226704304758435,-16.22676880648362,-16.226826858036283,-16.22687910443368
53,0,-1.724275869600789,-3.236357489383975,-4.5732760791653995,-5.762194738227448,-6.8237399325905574,-7.774129052896633,-8.626537751208206,-9.39197612220851,-10.079851979352616,-10.698338081036514,-11.254617826401121,-11.755055767086798,-12.20532123215307,-12.61048215093816,-12.975079350952262,-13.303187539555704,-13.598466769947603,-13.864206771517413,-14.10336568463411,-14.318604238677437,-14.51231610797923,-14.686654991180841,-14.843558837873363,-14.984771564894325,-15.111862547475063,-15.226244128355633,-15.329187355596629,-15.42183613389417,-15.505219952786767,-15.580265337010948,-15.647806148633743,-15.708592856943923,-15.763300880059253,-15.812538091543777,-15.856851575830941,-15.896733707761832,-15.932627623948742,-15.964932146859804,-15.994006216402997,-16.020172878292122,-16.043722873537526,-16.06491786896276,-16.08399336465328,-16.101161310649807,-16.116612461965445,-16.130518498096706,-16.143033930580494,-16.15429781979357,-16.16443532007082,-16.173559070310898,-16.18177044552083,-16.189160683205778,-16.195811897119633,-16.20179798964041,-16.207185472908016,-16.212034207848145,-16.216398069293795,-16.22032554459458,-16.22386027236509,-16.227041527358423,-16.229904656852337,-16.232481473396806,-16.234800608286793,-16.23688782968776,-16.238766328948614,-16.240456978283373,-16.24197856268465,-16.243347988645798,-16.244580472010824,-16.245689707039347,-16.246688018565017,-16.24758649893812,-16.24839513127391,-16.249122900376122,-16.249777892568115,-16.250367385540905,-16.250897929216418,-16.25137541852438,-16.251805158901544,-16.25219192524099,-16.252540014946497,-16.25285329568145,-16.253135248342907,-16.253389005738217,-16.253617387394,-16.253822930884205,-16.254007920025387,-16.254174410252446,-16.254324251456808,-16.25445910854073,-16.254580479916257,-16.254689714154235,-16.254788024968413,-16.254876504701176,-16.25495613646066,-16.255027805044197,-16.255092306769377,-16.255150358322044,-16.255202604719443
54,0,-1.7323937598229686,-3.2505041538137904,-4.591757140578148,-5.783717744490172,-6.847359168275007,-7.799172843032569,-8.652539409385726,-9.41861665684347,-10.10691601621355,-10.725681544943559,-11.282145007192444,-11.782703416416743,-12.233047717974056,-12.638260150773547,-13.002890973299934,-13.331021088105583,-13.62631460798064,-13.89206391758401,-14.131228891626627,-14.34647139113413,-14.540185828253884,-14.714526382388836,-14.871431316255764,-15.012644750565839,-15.139736193256779,-15.254118073433496,-15.357061495354037,-15.449710400277821,-15.533094301530106,-15.608139739321095,-15.675680585783153,-15.73646731675208,-15.791175354604029,-15.840412575672746,-15.8847260661931,-15.92460820217779,-15.960502121001104,-15.992806645626757,-16.021880716285033,-16.048047378899344,-16.071597374616378,-16.092792370348327,-16.111867866238324,-16.129035812364577,-16.144486963764585,-16.15839299995071,-16.170908432470178,-16.182172321706464,-16.1923098219988,-16.201433572248696,-16.209644947465016,-16.21703518515411,-16.223686399070665,-16.2296724915932,-16.235059974861944,-16.239908709802815,-16.244272571248953,-16.24820004655005,-16.251734774320763,-16.25491602931423,-16.25777915880823,-16.260355975352756,-16.26267511024278,-16.26476233164377,-16.266640830904638,-16.268331480239407,-16.269853064640692,-16.27122249060184,-16.272454973966873,-16.273564208995396,-16.274562520521066,-16.275461000894172,-16.276269633229965,-16.276997402332174,-16.277652394524168,-16.278241887496957,-16.27877243117247,-16.27924992048043,-16.279679660857596,-16.280066427197042,-16.280414516902546,-16.2807277976375,-16.28100975029896,-16.28126350769427,-16.281491889350054,-16.281697432840254,-16.28188242198144,-16.282048912208502,-16.28219875341286,-16.28233361049678,-16.28245498187231,-16.282564216110288,-16.28266252692447,-16.28275100665723,-16.282830638416712,-16.28290230700025,-16.282966808725433,-16.283024860278097,-16.283077106675496
55,0,-1.7403626894942439,-3.2643969410996734,-4.609914269263139,-5.804871837794984,-6.870581452111801,-7.823802589991854,-8.678116779194804,-9.444826835797198,-10.133546133861772,-10.752589007075894,-11.309234971784388,-11.80991314119918,-12.26033586513604,-12.665599568884057,-13.030263870484989,-13.358415826302693,-13.653723584702405,-13.919482171625907,-14.1586531879398,-14.373899621494513,-14.567616619393522,-14.741958840092416,-14.898864858404135,-15.040078998288292,-15.167170900006347,-15.28155307879213,-15.38449669495464,-15.477145726225055,-15.560529709657832,-15.635575200900503,-15.703116082127712,-15.763902835707594,-15.818610888265292,-15.867848118898248,-15.91216161563887,-15.952043755668994,-15.98793767712329,-16.02024220346001,-16.04931627523109,-16.075482938569113,-16.099032934756806,-16.12022793079485,-16.139303426883917,-16.15647137313963,-16.17192252462383,-16.185828560864714,-16.198343993419794,-16.209607882679236,-16.219745382986638,-16.228869133246324,-16.237080508469013,-16.24447074616225,-16.2511219600815,-16.257108052605787,-16.262495535875672,-16.267344270817283,-16.2717081322639,-16.275635607565313,-16.27917033533623,-16.282351590329828,-16.285214719823916,-16.287791536368495,-16.290110671258557,-16.29219789265957,-16.294076391920456,-16.295767041255235,-16.297288625656524,-16.29865805161768,-16.299890534982712,-16.30099977001124,-16.30199808153691,-16.302896561910018,-16.303705194245808,-16.30443296334802,-16.30508795554001,-16.305677448512803,-16.306207992188316,-16.306685481496277,-16.307115221873442,-16.30750198821289,-16.307850077918392,-16.308163358653346,-16.308445311314802,-16.30869906871012,-16.308927450365896,-16.3091329938561,-16.309317982997282,-16.309484473224348,-16.309634314428706,-16.309769171512627,-16.30989054288816,-16.309999777126134,-16.310098087940315,-16.31018656767307,-16.31026619943256,-16.310337868016095,-16.31040236974128,-16.310460421293943,-16.31051266769134
56,0,-1.7481880270062005,-3.278044229829221,-4.627757283887829,-5.825667366856958,-6.893417200800189,-7.848028581889491,-8.703279963427901,-9.470616584022528,-10.159752110335845,-10.77907013331016,-11.335897304450036,-11.836694468193691,-12.287195160742742,-12.692509865452177,-13.057207484617473,-13.385381184223546,-13.680703122224749,-13.946470950506622,-14.18564798699005,-14.400898340916445,-14.59461789107886,-14.768961773007527,-14.925868872404934,-15.067083715737736,-15.194176075132399,-15.308558551665994,-15.411502361519492,-15.5041515187831,-15.58753558416913,-15.6625811287171,-15.73012204461501,-15.79090882074482,-15.845616887968795,-15.894854128140432,-15.939167631084766,-15.979049775149583,-16.014943699227892,-16.047248227271165,-16.076322300152107,-16.102488964211933,-16.126038960869053,-16.14723395721239,-16.1663094535,-16.183477399884833,-16.19892855145301,-16.212834587748503,-16.2253500203391,-16.23661390962164,-16.246751409944064,-16.25587516021352,-16.26408653544256,-16.27147677313993,-16.27812798706187,-16.2841140795879,-16.289501562858923,-16.294350297801273,-16.298714159248373,-16.302641634550096,-16.306176362321217,-16.309357617314948,-16.312220746809118,-16.314797563353757,-16.317116698243854,-16.31920391964489,-16.321082418905792,-16.322773068240583,-16.324294652641875,-16.325664078603037,-16.326896561968073,-16.328005796996603,-16.329004108522277,-16.32990258889538,-16.33071122123117,-16.331438990333385,-16.332093982525375,-16.33268347549817,-16.33321401917368,-16.333691508481643,-16.334121248858807,-16.334508015198256,-16.334856104903757,-16.33516938563871,-16.33545133830017,-16.33570509569548,-16.33593347735126,-16.336139020841465,-16.336324009982647,-16.336490500209713,-16.336640341414068,-16.33677519849799,-16.336896569873524,-16.3370058041115,-16.33710411492568,-16.33719259465844,-16.337272226417923,-16.33734389500146,-16.337408396726644,-16.337466448279308,-16.337518694676707
57,0,-1.7558748556724915,-3.2914539419417697,-4.645295453745625,-5.8461140855409,-6.915876216067819,-7.871860484068304,-8.728038439690328,-9.495995200918,-10.18554309835831,-10.80513396451136,-11.362140964668002,-11.863056299484272,-12.313634467270896,-12.718999876041341,-13.083730633176874,-13.41192596729581,-13.707262017992134,-13.973039046406255,-14.212222077497644,-14.427476335852047,-14.621198428277905,-14.795543965132456,-14.95245214162352,-15.093667685866752,-15.220760501318491,-15.335143274563384,-15.438087277442763,-15.530736560271828,-15.614120707335509,-15.689166305010929,-15.75670725546461,-15.81749405407,-15.872202135912111,-15.921439385591231,-15.96575289471905,-16.005635042805437,-16.041528969499247,-16.07383349924354,-16.102907573230752,-16.12907423801005,-16.15262423513508,-16.17381923178272,-16.192894728268232,-16.210062674781774,-16.225513826433655,-16.239419862783585,-16.251935295409584,-16.263199184715145,-16.27333668505254,-16.282460435331743,-16.290671810567112,-16.298062048268598,-16.304713262193214,-16.31069935472099,-16.316086837993147,-16.320935572936236,-16.325299434383812,-16.329226909685847,-16.332761637457168,-16.33594289245103,-16.338806021945288,-16.341382838489984,-16.343701973380114,-16.345789194781176,-16.347667694042094,-16.349358343376892,-16.350879927778195,-16.35224935373936,-16.353481837104397,-16.354591072132926,-16.3555893836586,-16.356487864031706,-16.3572964963675,-16.358024265469716,-16.358679257661706,-16.359268750634495,-16.359799294310008,-16.36027678361797,-16.360706523995134,-16.361093290334587,-16.36144138004009,-16.36175466077504,-16.362036613436498,-16.36229037083181,-16.36251875248759,-16.36272429597779,-16.362909285118974,-16.36307577534604,-16.3632256165504,-16.363360473634323,-16.36348184500985,-16.363591079247826,-16.363689390062007,-16.363777869794767,-16.363857501554254,-16.363929170137787,-16.36399367186297,-16.36405172341564,-16.364103969813037
58,0,-1.7634279935629373,-3.3046335708389125,-4.662537528745139,-5.866221181962997,-6.937967712097965,-7.8953073649318934,-8.752401084991467,-9.520971384041918,-10.210927648463276,-10.830788939280637,-11.387974309628612,-11.889006934833109,-12.339662044828149,-12.745077833793452,-13.109841531171474,-13.438058378433439,-13.733408466901308,-13.999194648931283,-14.238383645590156,-14.453641790147065,-14.64736641334267,-14.821713597842843,-14.978622846798045,-15.119839088997646,-15.246932358615828,-15.36131542735887,-15.464259622483972,-15.55690903037585,-15.640293258792825,-15.7153389093861,-15.782879894259976,-15.843666715253159,-15.898374811656524,-15.947612070806246,-15.99192558609362,-16.03180773818605,-16.067701667485274,-16.100006198924042,-16.129080274013276,-16.15524693950928,-16.178796937100422,-16.199991934051198,-16.219067430733855,-16.236235377375614,-16.251686529110877,-16.265592565515032,-16.278107998176296,-16.289371887504796,-16.29950938785711,-16.308633138146007,-16.316844513387686,-16.324234751093275,-16.33088596502056,-16.336872057550075,-16.342259540823356,-16.347108275767177,-16.351472137215232,-16.35539961251758,-16.358934340289103,-16.362115595283093,-16.36497872477744,-16.36755554132219,-16.36987467621236,-16.371961897613442,-16.37384039687437,-16.375531046209183,-16.377052630610493,-16.378422056571658,-16.3796545399367,-16.38076377496523,-16.381762086490905,-16.38266056686401,-16.38346919919981,-16.38419696830202,-16.384851960494014,-16.385441453466804,-16.385971997142317,-16.386449486450278,-16.386879226827446,-16.387265993166892,-16.387614082872396,-16.387927363607346,-16.388209316268807,-16.38846307366412,-16.3886914553199,-16.3888969988101,-16.389081987951286,-16.38924847817835,-16.389398319382707,-16.38953317646663,-16.38965454784216,-16.389763782080134,-16.389862092894315,-16.389950572627075,-16.390030204386562,-16.390101872970096,-16.39016637469528,-16.390224426247947,-16.390276672645342
59,0,-1.7708520116421442,-3.317590206839159,-4.679491766267104,-5.8859973042472,-6.959700339523113,-7.918377718307555,-8.776376196848979,-9.545553249329192,-10.235913728619206,-10.85604291319226,-11.413405113224494,-11.91455409051516,-12.365285569889089,-12.770751388102596,-13.135547809772573,-13.463786036645745,-13.75915007989433,-14.024945363697281,-14.264140293378556,-14.479402303612693,-14.673129444578247,-14.847478268458964,-15.004388584605604,-15.145605521387816,-15.272699243008153,-15.387082605857854,-15.490026992332353,-15.582676524708747,-15.666060834105407,-15.741106537374895,-15.80864755651252,-15.869434399792137,-15.924142510691041,-15.973379779268736,-16.017693300688002,-16.05757545676851,-16.093469388661486,-16.125773921787154,-16.15484799797348,-16.181014664182992,-16.20456466223817,-16.22575965949073,-16.244835156369657,-16.262003103139055,-16.27745425495733,-16.291360291415472,-16.303875724111847,-16.31513961346318,-16.325277113830342,-16.334400864128895,-16.34261223937686,-16.350002477086534,-16.356653691016472,-16.362639783547714,-16.368027266822118,-16.37287600176667,-16.377239863215202,-16.381167338517855,-16.38470206628958,-16.387883321283702,-16.390746450778135,-16.393323267322938,-16.39564240221314,-16.39772962361425,-16.399608122875197,-16.401298772210016,-16.402820356611333,-16.404189782572505,-16.40542226593755,-16.406531500966082,-16.40752981249176,-16.408428292864865,-16.40923692520066,-16.409964694302875,-16.410619686494865,-16.411209179467658,-16.41173972314317,-16.412217212451132,-16.412646952828297,-16.413033719167746,-16.41338180887325,-16.413695089608204,-16.41397704226966,-16.414230799664974,-16.414459181320755,-16.414664724810958,-16.414849713952137,-16.415016204179203,-16.41516604538356,-16.415300902467482,-16.415422273843014,-16.415531508080992,-16.41562981889517,-16.41571829862793,-16.415797930387416,-16.41586959897095,-16.415934100696134,-16.415992152248798,-16.416044398646196
60,0,-1.7781512503836436,-3.330330560189923,-4.696165955087267,-5.90545058310452,-6.981082206125427,-7.941079482459261,-8.799971511012428,-9.569748347908682,-10.260508740439182,-10.88090317460859,-11.43844058161229,-11.939704914718838,-12.390512150593837,-12.796027619848857,-13.160856531507111,-13.48911599220377,-13.784493899108114,-14.050298227467666,-14.28949905408901,-14.504764907152879,-14.698494551367196,-14.872845005368243,-15.029756382783502,-15.17097401035026,-15.29806818153174,-15.412451836916233,-15.515396413726288,-15.608046069932367,-15.691430459885272,-15.766476215556889,-15.834017268780714,-15.89480413423167,-15.949512259551458,-15.998749537508683,-16.04306306502839,-16.082945225076564,-16.118839159550024,-16.15114369435397,-16.1802177716318,-16.206384438551176,-16.22993443706802,-16.251129434620832,-16.270204931695027,-16.287372878591416,-16.30282403049228,-16.316730067004134,-16.32924549973544,-16.34050938910949,-16.350646889491422,-16.359770639799585,-16.367982015053794,-16.375372252767537,-16.38202346670012,-16.388009559233076,-16.3933970425086,-16.39824577745388,-16.40260963890288,-16.406537114205843,-16.41007184197777,-16.413253096972024,-16.41611622646654,-16.418693043011395,-16.421012177901638,-16.423099399302767,-16.424977898563732,-16.426668547898558,-16.428190132299882,-16.429559558261058,-16.430792041626102,-16.43190127665464,-16.432899588180316,-16.433798068553426,-16.43460670088922,-16.435334469991435,-16.435989462183425,-16.43657895515622,-16.43710949883173,-16.437586988139692,-16.438016728516857,-16.438403494856306,-16.43875158456181,-16.439064865296764,-16.43934681795822,-16.439600575353534,-16.439828957009315,-16.440034500499518,-16.4402194896407,-16.440385979867763,-16.44053582107212,-16.440670678156042,-16.440792049531574,-16.440901283769552,-16.44099959458373,-16.44108807431649,-16.441167706075976,-16.441239374659514,-16.441303876384694,-16.441361927937358,-16.441414174334756
61,0,-1.7853298350107671,-3.342860981817614,-4.7125674365239485,-5.924588651360054,-7.002120894339205,-7.9634200558241774,-8.823194215865321,-9.593563679570746,-10.284719532022521,-10.905376457113348,-11.463087365383421,-11.964465999549303,-12.415348338644776,-12.820913053227232,-13.18577420204331,-13.514054738398222,-13.809446409614615,-14.075259719882471,-14.314466403784278,-14.529736074480974,-14.723468205883124,-14.897820279736832,-15.054732711839556,-15.195951025963023,-15.323045643984278,-15.437429590148941,-15.54037435616162,-15.633024135464995,-15.716408605500192,-15.791454413266976,-15.85899550037805,-15.91978238787132,-15.97449052752828,-16.023727814810698,-16.068041348395564,-16.10792351238848,-16.143817449427544,-16.176121985900092,-16.20519606426313,-16.23136273188829,-16.25491273086415,-16.27610772871548,-16.29518322598382,-16.31235117300647,-16.32780232498945,-16.34170836155471,-16.354223794320745,-16.365487683717383,-16.375625184114003,-16.38474893443172,-16.392960309692143,-16.40035054740992,-16.407001761345132,-16.412987853879798,-16.418375337156434,-16.423224072102435,-16.42758793355191,-16.431515408855176,-16.435050136627304,-16.438231391621684,-16.441094521116284,-16.443671337661197,-16.445990472551472,-16.448077693952627,-16.449956193213602,-16.451646842548442,-16.453168426949773,-16.45453785291095,-16.455770336275997,-16.456879571304533,-16.457877882830214,-16.458776363203324,-16.459584995539117,-16.460312764641333,-16.460967756833327,-16.46155724980612,-16.462087793481633,-16.462565282789594,-16.462995023166762,-16.463381789506208,-16.463729879211712,-16.464043159946666,-16.464325112608122,-16.464578870003436,-16.464807251659217,-16.465012795149416,-16.465197784290602,-16.465364274517665,-16.465514115722023,-16.465648972805944,-16.465770344181475,-16.46587957841945,-16.46597788923363,-16.466066368966388,-16.466146000725878,-16.46621766930941,-16.466282171034596,-16.466340222587263,-16.466392468984658
62,0,-1.792391689498254,-3.3551874819665555,-4.728703122930829,-5.943418660509506,-7.022823475604625,-7.985406309498623,-8.84605096351589,-9.617005702885344,-10.308552407421779,-10.929468948553136,-11.487351568331363,-11.988843389620211,-12.439800137786209,-12.845413664155696,-13.210306778552965,-13.538608219872447,-13.83401354773493,-14.099835771760283,-14.33904826965781,-14.554321730408738,-14.748056331376409,-14.92241001379321,-15.079323493334293,-15.22054248935049,-15.347637551205613,-15.462021786210293,-15.564966740171766,-15.657616641761276,-15.741001191353533,-15.816047050875133,-15.883588171652768,-15.944375081045186,-15.999083234946394,-16.048320531493673,-16.09263407110452,-16.13251623901673,-16.16841017860486,-16.200714716735266,-16.22978879617653,-16.255955464502932,-16.27950546393485,-16.30070046208279,-16.31977595954402,-16.336943906692127,-16.35239505875669,-16.366301095375007,-16.378816528175555,-16.390080417594632,-16.40021791800585,-16.40934166833306,-16.417553043599654,-16.424943281321447,-16.431594495259265,-16.437580587795633,-16.442968071073373,-16.447816806020093,-16.45218066747003,-16.456108142773605,-16.459642870545927,-16.462824125540436,-16.46568725503512,-16.468264071580087,-16.470583206470398,-16.472670427871577,-16.474548927132567,-16.476239576467417,-16.47776116086875,-16.479130586829932,-16.480363070194983,-16.481472305223523,-16.482470616749204,-16.483369097122313,-16.48417772945811,-16.484905498560327,-16.485560490752317,-16.486149983725113,-16.486680527400626,-16.487158016708587,-16.487587757085752,-16.4879745234252,-16.488322613130702,-16.488635893865656,-16.488917846527112,-16.48917160392243,-16.489399985578206,-16.48960552906841,-16.489790518209592,-16.489957008436654,-16.490106849641013,-16.490241706724934,-16.490363078100465,-16.490472312338444,-16.49057062315262,-16.49065910288538,-16.490738734644868,-16.490810403228405,-16.49087490495359,-16.490932956506253,-16.49098520290365
63,0,-1.7993405494535817,-3.36731574684907,-4.744579513617662,-5.961947294343229,-7.0431965215745365,-8.007044596449672,-8.868547877535864,-9.640080341919017,-10.332013132676428,-10.953186296624127,-11.51123875274955,-12.012842587166169,-12.463873008798055,-12.869534885192829,-13.234459674580267,-13.562781837459864,-13.858200705856547,-14.124031769902466,-14.36325003482955,-14.57852725563671,-14.77226430696102,-14.9466195856127,-15.103534104664012,-15.244753777465501,-15.3718492798592,-15.486233801575043,-15.589178942108484,-15.681828965092853,-15.765213593664752,-15.840259504566836,-15.90780065876823,-15.968587589902231,-16.023295757945405,-16.072533063691125,-16.11684660928481,-16.15672878108828,-16.192622723207254,-16.224927262983684,-16.25400134349548,-16.28016801251812,-16.303718012402854,-16.32491301084528,-16.343988508498036,-16.361156455770697,-16.37660760791627,-16.39051364458727,-16.403029077422072,-16.414292966863435,-16.424430467289145,-16.433554217625776,-16.4417655928985,-16.44915583062428,-16.455807044564693,-16.461793137102745,-16.46718062038158,-16.472029355329013,-16.476393216779414,-16.480320692083293,-16.48385541985581,-16.487036674850447,-16.48989980434521,-16.492476620890237,-16.49479575578058,-16.49688297718178,-16.498761476442787,-16.500452125777645,-16.501973710178987,-16.503343136140174,-16.50457561950523,-16.50568485453377,-16.506683166059453,-16.507581646432563,-16.508390278768356,-16.509118047870572,-16.509773040062566,-16.510362533035355,-16.51089307671087,-16.511370566018833,-16.511800306395997,-16.512187072735443,-16.51253516244095,-16.512848443175905,-16.51313039583736,-16.51338415323267,-16.513612534888455,-16.51381807837866,-16.51400306751984,-16.514169557746904,-16.51431939895126,-16.514454256035183,-16.51457562741071,-16.51468486164869,-16.514783172462867,-16.51487165219563,-16.514951283955114,-16.515022952538654,-16.515087454263835,-16.5151455058165,-16.5151977522139
64,0,-1.806179973983887,-3.3792511534016407,-4.760202708243071,-5.980180779629814,-7.063246112125544,-8.028340757375062,-8.89069055725099,-9.662792989442314,-10.355106938297142,-10.976533610882871,-11.534753941135616,-12.036468553549627,-12.487571870875938,-12.893281606836467,-13.258237761288097,-13.586580449396557,-13.882012733624173,-14.147852558269932,-14.387076539513604,-14.602357487915965,-14.79609696877247,-14.970453830272955,-15.127369380214622,-15.26858972424212,-15.395685663584228,-15.510070469690055,-15.613015795293284,-15.705665938699552,-15.789050645620474,-15.864096607494076,-15.931637794853877,-15.992424747557223,-16.047132929630525,-16.096370244502047,-16.14068379603138,-16.18056597169545,-16.21645991632535,-16.24876445773485,-16.277838539308757,-16.304005209022172,-16.327555209356152,-16.348750208090756,-16.36782570593353,-16.384993653329772,-16.40044480555571,-16.41435084227898,-16.42686627514778,-16.438130164611245,-16.448267665051333,-16.457391415397314,-16.46560279067612,-16.47299302840586,-16.47964424234884,-16.485630334888565,-16.491017818168487,-16.495866553116628,-16.500230414567493,-16.504157889871664,-16.507692617644377,-16.51087387263914,-16.51373700213399,-16.516313818679063,-16.518632953569448,-16.52072017497067,-16.522598674231688,-16.524289323566556,-16.525810907967905,-16.527180333929095,-16.528412817294154,-16.529522052322697,-16.530520363848378,-16.531418844221488,-16.532227476557285,-16.5329552456595,-16.533610237851498,-16.534199730824287,-16.5347302744998,-16.53520776380776,-16.53563750418493,-16.536024270524376,-16.53637236022988,-16.536685640964834,-16.536967593626294,-16.537221351021604,-16.537449732677384,-16.537655276167587,-16.53784026530877,-16.538006755535836,-16.53815659674019,-16.538291453824115,-16.538412825199643,-16.53852205943762,-16.5386203702518,-16.538708849984562,-16.538788481744046,-16.538860150327583,-16.538924652052767,-16.53898270360543,-16.53903495000283
65,0,-1.8129133566428555,-3.390998782214725,-4.775578417683192,-5.998124893801726,-7.082977840069195,-8.049300123075016,-8.91248407842576,-9.685148506456509,-10.377838518020658,-10.999515460995593,-11.557901614112751,-12.059725706970587,-12.510901099204588,-12.916658175009314,-13.281645364887051,-13.61000836871377,-13.90545393530865,-14.17130243533678,-14.41053207836199,-14.625816719385462,-14.819558607300987,-14.993917037184412,-15.150833608690366,-15.292054617923238,-15.419150990322441,-15.53353607830066,-15.636481587343448,-15.729131850115225,-15.812516634700208,-15.887562647100971,-15.955103867330788,-16.015890841416244,-16.07059903739808,-16.11983636131642,-16.16414991873008,-16.2040320982214,-16.239926045340546,-16.27223058836903,-16.301304670995894,-16.327471341394123,-16.351021342173485,-16.372216341197745,-16.391291839228902,-16.40845978674766,-16.42391093905328,-16.43781697582837,-16.450332408730866,-16.46159629821625,-16.47173379867059,-16.480857549025846,-16.489068924310676,-16.49645916204433,-16.503110375989866,-16.509096468531247,-16.51448395181225,-16.519332686761093,-16.523696548212413,-16.52762402351688,-16.531158751289787,-16.53434000628468,-16.537203135779606,-16.539779952324736,-16.54209908721515,-16.544186308616393,-16.546064807877432,-16.547755457212308,-16.54927704161366,-16.550646467574857,-16.55187895093992,-16.55298818596846,-16.553986497494147,-16.554884977867257,-16.555693610203054,-16.55642137930527,-16.557076371497264,-16.557665864470057,-16.55819640814557,-16.558673897453534,-16.5591036378307,-16.559490404170145,-16.55983849387565,-16.560151774610603,-16.56043372727206,-16.560687484667373,-16.560915866323153,-16.561121409813357,-16.56130639895454,-16.5614728891816,-16.561622730385963,-16.561757587469884,-16.561878958845412,-16.561988193083387,-16.562086503897568,-16.562174983630328,-16.562254615389815,-16.562326283973352,-16.562390785698533,-16.5624488372512,-16.5625010836486
