,v^0,v^1,v^2,v^3,v^4,v^5,v^6,v^7,v^8,v^9,v^10,v^11,v^12,v^13,v^14,v^15,v^16,v^17,v^18,v^19,v^20,v^21,v^22,v^23,v^24,v^25,v^26,v^27,v^28,v^29,v^30,v^31,v^32,v^33,v^34,v^35,v^36,v^37,v^38,v^39,v^40,v^41,v^42,v^43,v^44,v^45,v^46,v^47,v^48,v^49,v^50,v^51,v^52,v^53,v^54,v^55,v^56,v^57,v^58,v^59,v^60,v^61,v^62,v^63,v^64,v^65,v^66,v^67,v^68,v^69,v^70,v^71,v^72,v^73,v^74,v^75,v^76,v^77,v^78,v^79,v^80,v^81,v^82,v^83,v^84,v^85,v^86,v^87,v^88,v^89,v^90,v^91,v^92,v^93,v^94,v^95,v^96,v^97,v^98,v^99,v^100,v^101,v^102,v^103,v^104,v^105,v^106
52,0,-3.9512437185814275,-7.418809622998822,-10.487033276734458,-13.213279725177564,-15.56270736544487,-17.58588802755531,-19.340463321091118,-20.917111923731063,-22.341470763412413,-23.625821100413482,-24.782813246073204,-25.824574987490386,-26.762360411094612,-27.606450501174795,-28.36616528510185,-29.04992179298279,-29.665307603904488,-30.21915658383812,-30.717621227711945,-31.166239556684058,-31.569996073857318,-31.93337692870684,-32.26041968477517,-32.55475815574137,-32.81966277393787,-33.058076927225784,-33.27264966360043,-33.465765125559535,-33.639569040953745,-33.79599256463874,-33.93677373587919,-34.06347678996245,-34.17750953862332,-34.2801390124123,-34.372505538820064,-34.455635412586176,-34.53045229897535,-34.5977874967255,-34.65838917470061,-34.7129306848782,-34.76201804403803,-34.80619666728188,-34.845957428201345,-34.881742113028864,-34.91394832937364,-34.942933924083924,-34.96902095932319,-34.99249929103853,-35.013629789582325,-35.03264723827175,-35.04976294209223,-35.06516707553067,-35.07903079562526,-35.091508143710385,-35.102737756987004,-35.112844408935956,-35.12194039569002,-35.130126783768674,-35.13749453303946,-35.144125507383166,-35.15009338429251,-35.15546447351092,-35.16029845380748,-35.16464903607438,-35.1685645601146,-35.1720885317508,-35.17526010622338,-35.17811452324869,-35.18068349857148,-35.18299557636199,-35.185076446373444,-35.18694922938376,-35.188634734093036,-35.19015168833138,-35.1915169471459,-35.19274568007897,-35.19385153971873,-35.194846813394506,-35.195742559702715,-35.1965487313801,-35.19727428588974,-35.19792728494843,-35.19851498410124,-35.19904391333877,-35.199519949652554,-35.19994838233495,-35.20033397174911,-35.200681002221856,-35.20099332964733,-35.20127442433025,-35.20152740954488,-35.201755096238045,-35.2019600142619,-35.202144440483366,-35.20231042408268,-35.20245980932208,-35.202594256037514,-35.202715258081426,-35.20282415992094,-35.2029221715765,-35.20301038206651,-35.20308977150751,-35.20316122200442,-35.20322552745163,-35.203283402354124,-35.20333548976637
53,0,-3.970291913552122,-7.451988510655177,-10.530357326032506,-13.263613988819026,-15.614691828440208,-17.601853316403187,-19.340463321091118,-20.917111923731063,-22.341470763412413,-23.625821100413482,-24.782813246073204,-25.824574987490386,-26.762360411094612,-27.606450501174795,-28.36616528510185,-29.04992179298279,-29.665307603904488,-30.21915658383812,-30.717621227711945,-31.166239556684058,-31.569996073857318,-31.93337692870684,-32.26041968477517,-32.55475815574137,-32.81966277393787,-33.058076927225784,-33.27264966360043,-33.465765125559535,-33.639569040953745,-33.79599256463874,-33.93677373587919,-34.06347678996245,-34.17750953862332,-34.2801390124123,-34.372505538820064,-34.455635412586176,-34.53045229897535,-34.5977874967255,-34.65838917470061,-34.7129306848782,-34.76201804403803,-34.80619666728188,-34.845957428201345,-34.881742113028864,-34.91394832937364,-34.942933924083924,-34.96902095932319,-34.99249929103853,-35.013629789582325,-35.03264723827175,-35.04976294209223,-35.06516707553067,-35.07903079562526,-35.091508143710385,-35.102737756987004,-35.112844408935956,-35.12194039569002,-35.130126783768674,-35.13749453303946,-35.144125507383166,-35.15009338429251,-35.15546447351092,-35.16029845380748,-35.16464903607438,-35.1685645601146,-35.1720885317508,-35.17526010622338,-35.17811452324869,-35.18068349857148,-35.18299557636199,-35.185076446373444,-35.18694922938376,-35.188634734093036,-35.19015168833138,-35.1915169471459,-35.19274568007897,-35.19385153971873,-35.194846813394506,-35.195742559702715,-35.1965487313801,-35.19727428588974,-35.19792728494843,-35.19851498410124,-35.19904391333877,-35.199519949652554,-35.19994838233495,-35.20033397174911,-35.200681002221856,-35.20099332964733,-35.20127442433025,-35.20152740954488,-35.201755096238045,-35.2019600142619,-35.202144440483366,-35.20231042408268,-35.20245980932208,-35.202594256037514,-35.202715258081426,-35.20282415992094,-35.2029221715765,-35.20301038206651,-35.20308977150751,-35.20316122200442,-35.20322552745163,-35.203283402354124,-35.20333548976637
54,0,-3.9889840465642745,-7.484562409286858,-10.572911542544206,-13.31306836238572,-15.665433743800367,-17.601853316403187,-19.340463321091118,-20.917111923731063,-22.341470763412413,-23.625821100413482,-24.782813246073204,-25.824574987490386,-26.762360411094612,-27.606450501174795,-28.36616528510185,-29.04992179298279,-29.665307603904488,-30.21915658383812,-30.717621227711945,-31.166239556684058,-31.569996073857318,-31.93337692870684,-32.26041968477517,-32.55475815574137,-32.81966277393787,-33.058076927225784,-33.27264966360043,-33.465765125559535,-33.639569040953745,-33.79599256463874,-33.93677373587919,-34.06347678996245,-34.17750953862332,-34.2801390124123,-34.372505538820064,-34.455635412586176,-34.53045229897535,-34.5977874967255,-34.65838917470061,-34.7129306848782,-34.76201804403803,-34.80619666728188,-34.845957428201345,-34.881742113028864,-34.91394832937364,-34.942933924083924,-34.96902095932319,-34.99249929103853,-35.013629789582325,-35.03264723827175,-35.04976294209223,-35.06516707553067,-35.07903079562526,-35.091508143710385,-35.102737756987004,-35.112844408935956,-35.12194039569002,-35.130126783768674,-35.13749453303946,-35.144125507383166,-35.15009338429251,-35.15546447351092,-35.16029845380748,-35.16464903607438,-35.1685645601146,-35.1720885317508,-35.17526010622338,-35.17811452324869,-35.18068349857148,-35.18299557636199,-35.185076446373444,-35.18694922938376,-35.188634734093036,-35.19015168833138,-35.1915169471459,-35.19274568007897,-35.19385153971873,-35.194846813394506,-35.195742559702715,-35.1965487313801,-35.19727428588974,-35.19792728494843,-35.19851498410124,-35.19904391333877,-35.199519949652554,-35.19994838233495,-35.20033397174911,-35.200681002221856,-35.20099332964733,-35.20127442433025,-35.20152740954488,-35.201755096238045,-35.2019600142619,-35.202144440483366,-35.20231042408268,-35.20245980932208,-35.202594256037514,-35.202715258081426,-35.20282415992094,-35.2029221715765,-35.20301038206651,-35.20308977150751,-35.20316122200442,-35.20322552745163,-35.203283402354124,-35.20333548976637
55,0,-4.007333185232471,-7.516551734191469,-10.614719876385841,-13.361667734275208,-15.699018819086652,-17.601853316403187,-19.340463321091118,-20.917111923731063,-22.341470763412413,-23.625821100413482,-24.782813246073204,-25.824574987490386,-26.762360411094612,-27.606450501174795,-28.36616528510185,-29.04992179298279,-29.665307603904488,-30.21915658383812,-30.717621227711945,-31.166239556684058,-31.569996073857318,-31.93337692870684,-32.26041968477517,-32.55475815574137,-32.81966277393787,-33.058076927225784,-33.27264966360043,-33.465765125559535,-33.639569040953745,-33.79599256463874,-33.93677373587919,-34.06347678996245,-34.17750953862332,-34.2801390124123,-34.372505538820064,-34.455635412586176,-34.53045229897535,-34.5977874967255,-34.65838917470061,-34.7129306848782,-34.76201804403803,-34.80619666728188,-34.845957428201345,-34.881742113028864,-34.91394832937364,-34.942933924083924,-34.96902095932319,-34.99249929103853,-35.013629789582325,-35.03264723827175,-35.04976294209223,-35.06516707553067,-35.07903079562526,-35.091508143710385,-35.102737756987004,-35.112844408935956,-35.12194039569002,-35.130126783768674,-35.13749453303946,-35.144125507383166,-35.15009338429251,-35.15546447351092,-35.16029845380748,-35.16464903607438,-35.1685645601146,-35.1720885317508,-35.17526010622338,-35.17811452324869,-35.18068349857148,-35.18299557636199,-35.185076446373444,-35.18694922938376,-35.188634734093036,-35.19015168833138,-35.1915169471459,-35.19274568007897,-35.19385153971873,-35.194846813394506,-35.195742559702715,-35.1965487313801,-35.19727428588974,-35.19792728494843,-35.19851498410124,-35.19904391333877,-35.199519949652554,-35.19994838233495,-35.20033397174911,-35.200681002221856,-35.20099332964733,-35.20127442433025,-35.20152740954488,-35.201755096238045,-35.2019600142619,-35.202144440483366,-35.20231042408268,-35.20245980932208,-35.202594256037514,-35.202715258081426,-35.20282415992094,-35.2029221715765,-35.20301038206651,-35.20308977150751,-35.20316122200442,-35.20322552745163,-35.203283402354124,-35.20333548976637
56,0,-4.02535169073515,-7.547975777779913,-10.655804935874729,-13.409435507441865,-15.699018819086652,-17.601853316403187,-19.340463321091118,-20.917111923731063,-22.341470763412413,-23.625821100413482,-24.782813246073204,-25.824574987490386,-26.762360411094612,-27.606450501174795,-28.36616528510185,-29.04992179298279,-29.665307603904488,-30.21915658383812,-30.717621227711945,-31.166239556684058,-31.569996073857318,-31.93337692870684,-32.26041968477517,-32.55475815574137,-32.81966277393787,-33.058076927225784,-33.27264966360043,-33.465765125559535,-33.639569040953745,-33.79599256463874,-33.93677373587919,-34.06347678996245,-34.17750953862332,-34.2801390124123,-34.372505538820064,-34.455635412586176,-34.53045229897535,-34.5977874967255,-34.65838917470061,-34.7129306848782,-34.76201804403803,-34.80619666728188,-34.845957428201345,-34.881742113028864,-34.91394832937364,-34.942933924083924,-34.96902095932319,-34.99249929103853,-35.013629789582325,-35.03264723827175,-35.04976294209223,-35.06516707553067,-35.07903079562526,-35.091508143710385,-35.102737756987004,-35.112844408935956,-35.12194039569002,-35.130126783768674,-35.13749453303946,-35.144125507383166,-35.15009338429251,-35.15546447351092,-35.16029845380748,-35.16464903607438,-35.1685645601146,-35.1720885317508,-35.17526010622338,-35.17811452324869,-35.18068349857148,-35.18299557636199,-35.185076446373444,-35.18694922938376,-35.188634734093036,-35.19015168833138,-35.1915169471459,-35.19274568007897,-35.19385153971873,-35.194846813394506,-35.195742559702715,-35.1965487313801,-35.19727428588974,-35.19792728494843,-35.19851498410124,-35.19904391333877,-35.199519949652554,-35.19994838233495,-35.20033397174911,-35.200681002221856,-35.20099332964733,-35.20127442433025,-35.20152740954488,-35.201755096238045,-35.2019600142619,-35.202144440483366,-35.20231042408268,-35.20245980932208,-35.202594256037514,-35.202715258081426,-35.20282415992094,-35.2029221715765,-35.20301038206651,-35.20308977150751,-35.20316122200442,-35.20322552745163,-35.203283402354124,-35.20333548976637
57,0,-4.04305126783455,-7.578852780991607,-10.696188064347687,-13.45639366922478,-15.699018819086652,-17.601853316403187,-19.340463321091118,-20.917111923731063,-22.341470763412413,-23.625821100413482,-24.782813246073204,-25.824574987490386,-26.762360411094612,-27.606450501174795,-28.36616528510185,-29.04992179298279,-29.665307603904488,-30.21915658383812,-30.717621227711945,-31.166239556684058,-31.569996073857318,-31.93337692870684,-32.26041968477517,-32.55475815574137,-32.81966277393787,-33.058076927225784,-33.27264966360043,-33.465765125559535,-33.639569040953745,-33.79599256463874,-33.93677373587919,-34.06347678996245,-34.17750953862332,-34.2801390124123,-34.372505538820064,-34.455635412586176,-34.53045229897535,-34.5977874967255,-34.65838917470061,-34.7129306848782,-34.76201804403803,-34.80619666728188,-34.845957428201345,-34.881742113028864,-34.91394832937364,-34.942933924083924,-34.96902095932319,-34.99249929103853,-35.013629789582325,-35.03264723827175,-35.04976294209223,-35.06516707553067,-35.07903079562526,-35.091508143710385,-35.102737756987004,-35.112844408935956,-35.12194039569002,-35.130126783768674,-35.13749453303946,-35.144125507383166,-35.15009338429251,-35.15546447351092,-35.16029845380748,-35.16464903607438,-35.1685645601146,-35.1720885317508,-35.17526010622338,-35.17811452324869,-35.18068349857148,-35.18299557636199,-35.185076446373444,-35.18694922938376,-35.188634734093036,-35.19015168833138,-35.1915169471459,-35.19274568007897,-35.19385153971873,-35.194846813394506,-35.195742559702715,-35.1965487313801,-35.19727428588974,-35.19792728494843,-35.19851498410124,-35.19904391333877,-35.199519949652554,-35.19994838233495,-35.20033397174911,-35.200681002221856,-35.20099332964733,-35.20127442433025,-35.20152740954488,-35.201755096238045,-35.2019600142619,-35.202144440483366,-35.20231042408268,-35.20245980932208,-35.202594256037514,-35.202715258081426,-35.20282415992094,-35.2029221715765,-35.20301038206651,-35.20308977150751,-35.20316122200442,-35.20322552745163,-35.203283402354124,-35.20333548976637
58,0,-4.060443010546419,-7.609199998021363,-10.735889409213852,-13.502562852091295,-15.699018819086652,-17.601853316403187,-19.340463321091118,-20.917111923731063,-22.341470763412413,-23.625821100413482,-24.782813246073204,-25.824574987490386,-26.762360411094612,-27.606450501174795,-28.36616528510185,-29.04992179298279,-29.665307603904488,-30.21915658383812,-30.717621227711945,-31.166239556684058,-31.569996073857318,-31.93337692870684,-32.26041968477517,-32.55475815574137,-32.81966277393787,-33.058076927225784,-33.27264966360043,-33.465765125559535,-33.639569040953745,-33.79599256463874,-33.93677373587919,-34.06347678996245,-34.17750953862332,-34.2801390124123,-34.372505538820064,-34.455635412586176,-34.53045229897535,-34.5977874967255,-34.65838917470061,-34.7129306848782,-34.76201804403803,-34.80619666728188,-34.845957428201345,-34.881742113028864,-34.91394832937364,-34.942933924083924,-34.96902095932319,-34.99249929103853,-35.013629789582325,-35.03264723827175,-35.04976294209223,-35.06516707553067,-35.07903079562526,-35.091508143710385,-35.102737756987004,-35.112844408935956,-35.12194039569002,-35.130126783768674,-35.13749453303946,-35.144125507383166,-35.15009338429251,-35.15546447351092,-35.16029845380748,-35.16464903607438,-35.1685645601146,-35.1720885317508,-35.17526010622338,-35.17811452324869,-35.18068349857148,-35.18299557636199,-35.185076446373444,-35.18694922938376,-35.188634734093036,-35.19015168833138,-35.1915169471459,-35.19274568007897,-35.19385153971873,-35.194846813394506,-35.195742559702715,-35.1965487313801,-35.19727428588974,-35.19792728494843,-35.19851498410124,-35.19904391333877,-35.199519949652554,-35.19994838233495,-35.20033397174911,-35.200681002221856,-35.20099332964733,-35.20127442433025,-35.20152740954488,-35.201755096238045,-35.2019600142619,-35.202144440483366,-35.20231042408268,-35.20245980932208,-35.202594256037514,-35.202715258081426,-35.20282415992094,-35.2029221715765,-35.20301038206651,-35.20308977150751,-35.20316122200442,-35.20322552745163,-35.203283402354124,-35.20333548976637
59,0,-4.07753744390572,-7.639033754930881,-10.77492798379501,-13.547962385609743,-15.699018819086652,-17.601853316403187,-19.340463321091118,-20.917111923731063,-22.341470763412413,-23.625821100413482,-24.782813246073204,-25.824574987490386,-26.762360411094612,-27.606450501174795,-28.36616528510185,-29.04992179298279,-29.665307603904488,-30.21915658383812,-30.717621227711945,-31.166239556684058,-31.569996073857318,-31.93337692870684,-32.26041968477517,-32.55475815574137,-32.81966277393787,-33.058076927225784,-33.27264966360043,-33.465765125559535,-33.639569040953745,-33.79599256463874,-33.93677373587919,-34.06347678996245,-34.17750953862332,-34.2801390124123,-34.372505538820064,-34.455635412586176,-34.53045229897535,-34.5977874967255,-34.65838917470061,-34.7129306848782,-34.76201804403803,-34.80619666728188,-34.845957428201345,-34.881742113028864,-34.91394832937364,-34.942933924083924,-34.96902095932319,-34.99249929103853,-35.013629789582325,-35.03264723827175,-35.04976294209223,-35.06516707553067,-35.07903079562526,-35.091508143710385,-35.102737756987004,-35.112844408935956,-35.12194039569002,-35.130126783768674,-35.13749453303946,-35.144125507383166,-35.15009338429251,-35.15546447351092,-35.16029845380748,-35.16464903607438,-35.1685645601146,-35.1720885317508,-35.17526010622338,-35.17811452324869,-35.18068349857148,-35.18299557636199,-35.185076446373444,-35.18694922938376,-35.188634734093036,-35.19015168833138,-35.1915169471459,-35.19274568007897,-35.19385153971873,-35.194846813394506,-35.195742559702715,-35.1965487313801,-35.19727428588974,-35.19792728494843,-35.19851498410124,-35.19904391333877,-35.199519949652554,-35.19994838233495,-35.20033397174911,-35.200681002221856,-35.20099332964733,-35.20127442433025,-35.20152740954488,-35.201755096238045,-35.2019600142619,-35.202144440483366,-35.20231042408268,-35.20245980932208,-35.202594256037514,-35.202715258081426,-35.20282415992094,-35.2029221715765,-35.20301038206651,-35.20308977150751,-35.20316122200442,-35.20322552745163,-35.203283402354124,-35.20333548976637
60,0,-4.0943445622221,-7.668369502635826,-10.813321722410084,-13.59261033981997,-15.699018819086652,-17.601853316403187,-19.340463321091118,-20.917111923731063,-22.341470763412413,-23.625821100413482,-24.782813246073204,-25.824574987490386,-26.762360411094612,-27.606450501174795,-28.36616528510185,-29.04992179298279,-29.665307603904488,-30.21915658383812,-30.717621227711945,-31.166239556684058,-31.569996073857318,-31.93337692870684,-32.26041968477517,-32.55475815574137,-32.81966277393787,-33.058076927225784,-33.27264966360043,-33.465765125559535,-33.639569040953745,-33.79599256463874,-33.93677373587919,-34.06347678996245,-34.17750953862332,-34.2801390124123,-34.372505538820064,-34.455635412586176,-34.53045229897535,-34.5977874967255,-34.65838917470061,-34.7129306848782,-34.76201804403803,-34.80619666728188,-34.845957428201345,-34.881742113028864,-34.91394832937364,-34.942933924083924,-34.96902095932319,-34.99249929103853,-35.013629789582325,-35.03264723827175,-35.04976294209223,-35.06516707553067,-35.07903079562526,-35.091508143710385,-35.102737756987004,-35.112844408935956,-35.12194039569002,-35.130126783768674,-35.13749453303946,-35.144125507383166,-35.15009338429251,-35.15546447351092,-35.16029845380748,-35.16464903607438,-35.1685645601146,-35.1720885317508,-35.17526010622338,-35.17811452324869,-35.18068349857148,-35.18299557636199,-35.185076446373444,-35.18694922938376,-35.188634734093036,-35.19015168833138,-35.1915169471459,-35.19274568007897,-35.19385153971873,-35.194846813394506,-35.195742559702715,-35.1965487313801,-35.19727428588974,-35.19792728494843,-35.19851498410124,-35.19904391333877,-35.199519949652554,-35.19994838233495,-35.20033397174911,-35.200681002221856,-35.20099332964733,-35.20127442433025,-35.20152740954488,-35.201755096238045,-35.2019600142619,-35.202144440483366,-35.20231042408268,-35.20245980932208,-35.202594256037514,-35.202715258081426,-35.20282415992094,-35.2029221715765,-35.20301038206651,-35.20308977150751,-35.20316122200442,-35.20322552745163,-35.203283402354124,-35.20333548976637
61,0,-4.110873864173311,-7.6972218646846775,-10.851087529069208,-13.636523560016975,-15.699018819086652,-17.601853316403187,-19.340463321091118,-20.917111923731063,-22.341470763412413,-23.625821100413482,-24.782813246073204,-25.824574987490386,-26.762360411094612,-27.606450501174795,-28.36616528510185,-29.04992179298279,-29.665307603904488,-30.21915658383812,-30.717621227711945,-31.166239556684058,-31.569996073857318,-31.93337692870684,-32.26041968477517,-32.55475815574137,-32.81966277393787,-33.058076927225784,-33.27264966360043,-33.465765125559535,-33.639569040953745,-33.79599256463874,-33.93677373587919,-34.06347678996245,-34.17750953862332,-34.2801390124123,-34.372505538820064,-34.455635412586176,-34.53045229897535,-34.5977874967255,-34.65838917470061,-34.7129306848782,-34.76201804403803,-34.80619666728188,-34.845957428201345,-34.881742113028864,-34.91394832937364,-34.942933924083924,-34.96902095932319,-34.99249929103853,-35.013629789582325,-35.03264723827175,-35.04976294209223,-35.06516707553067,-35.07903079562526,-35.091508143710385,-35.102737756987004,-35.112844408935956,-35.12194039569002,-35.130126783768674,-35.13749453303946,-35.144125507383166,-35.15009338429251,-35.15546447351092,-35.16029845380748,-35.16464903607438,-35.1685645601146,-35.1720885317508,-35.17526010622338,-35.17811452324869,-35.18068349857148,-35.18299557636199,-35.185076446373444,-35.18694922938376,-35.188634734093036,-35.19015168833138,-35.1915169471459,-35.19274568007897,-35.19385153971873,-35.194846813394506,-35.195742559702715,-35.1965487313801,-35.19727428588974,-35.19792728494843,-35.19851498410124,-35.19904391333877,-35.199519949652554,-35.19994838233495,-35.20033397174911,-35.200681002221856,-35.20099332964733,-35.20127442433025,-35.20152740954488,-35.201755096238045,-35.2019600142619,-35.202144440483366,-35.20231042408268,-35.20245980932208,-35.202594256037514,-35.202715258081426,-35.20282415992094,-35.2029221715765,-35.20301038206651,-35.20308977150751,-35.20316122200442,-35.20322552745163,-35.203283402354124,-35.20333548976637
62,0,-4.127134385045092,-7.725604680176419,-10.88824132005492,-13.661963968939094,-15.699018819086652,-17.601853316403187,-19.340463321091118,-20.917111923731063,-22.341470763412413,-23.625821100413482,-24.782813246073204,-25.824574987490386,-26.762360411094612,-27.606450501174795,-28.36616528510185,-29.04992179298279,-29.665307603904488,-30.21915658383812,-30.717621227711945,-31.166239556684058,-31.569996073857318,-31.93337692870684,-32.26041968477517,-32.55475815574137,-32.81966277393787,-33.058076927225784,-33.27264966360043,-33.465765125559535,-33.639569040953745,-33.79599256463874,-33.93677373587919,-34.06347678996245,-34.17750953862332,-34.2801390124123,-34.372505538820064,-34.455635412586176,-34.53045229897535,-34.5977874967255,-34.65838917470061,-34.7129306848782,-34.76201804403803,-34.80619666728188,-34.845957428201345,-34.881742113028864,-34.91394832937364,-34.942933924083924,-34.96902095932319,-34.99249929103853,-35.013629789582325,-35.03264723827175,-35.04976294209223,-35.06516707553067,-35.07903079562526,-35.091508143710385,-35.102737756987004,-35.112844408935956,-35.12194039569002,-35.130126783768674,-35.13749453303946,-35.144125507383166,-35.15009338429251,-35.15546447351092,-35.16029845380748,-35.16464903607438,-35.1685645601146,-35.1720885317508,-35.17526010622338,-35.17811452324869,-35.18068349857148,-35.18299557636199,-35.185076446373444,-35.18694922938376,-35.188634734093036,-35.19015168833138,-35.1915169471459,-35.19274568007897,-35.19385153971873,-35.194846813394506,-35.195742559702715,-35.1965487313801,-35.19727428588974,-35.19792728494843,-35.19851498410124,-35.19904391333877,-35.199519949652554,-35.19994838233495,-35.20033397174911,-35.200681002221856,-35.20099332964733,-35.20127442433025,-35.20152740954488,-35.201755096238045,-35.2019600142619,-35.202144440483366,-35.20231042408268,-35.20245980932208,-35.202594256037514,-35.202715258081426,-35.20282415992094,-35.2029221715765,-35.20301038206651,-35.20308977150751,-35.20316122200442,-35.20322552745163,-35.203283402354124,-35.20333548976637
63,0,-4.143134726391533,-7.753531042098781,-10.924798060580969,-13.661963968939094,-15.699018819086652,-17.601853316403187,-19.340463321091118,-20.917111923731063,-22.341470763412413,-23.625821100413482,-24.782813246073204,-25.824574987490386,-26.762360411094612,-27.606450501174795,-28.36616528510185,-29.04992179298279,-29.665307603904488,-30.21915658383812,-30.717621227711945,-31.166239556684058,-31.569996073857318,-31.93337692870684,-32.26041968477517,-32.55475815574137,-32.81966277393787,-33.058076927225784,-33.27264966360043,-33.465765125559535,-33.639569040953745,-33.79599256463874,-33.93677373587919,-34.06347678996245,-34.17750953862332,-34.2801390124123,-34.372505538820064,-34.455635412586176,-34.53045229897535,-34.5977874967255,-34.65838917470061,-34.7129306848782,-34.76201804403803,-34.80619666728188,-34.845957428201345,-34.881742113028864,-34.91394832937364,-34.942933924083924,-34.96902095932319,-34.99249929103853,-35.013629789582325,-35.03264723827175,-35.04976294209223,-35.06516707553067,-35.07903079562526,-35.091508143710385,-35.102737756987004,-35.112844408935956,-35.12194039569002,-35.130126783768674,-35.13749453303946,-35.144125507383166,-35.15009338429251,-35.15546447351092,-35.16029845380748,-35.16464903607438,-35.1685645601146,-35.1720885317508,-35.17526010622338,-35.17811452324869,-35.18068349857148,-35.18299557636199,-35.185076446373444,-35.18694922938376,-35.188634734093036,-35.19015168833138,-35.1915169471459,-35.19274568007897,-35.19385153971873,-35.194846813394506,-35.195742559702715,-35.1965487313801,-35.19727428588974,-35.19792728494843,-35.19851498410124,-35.19904391333877,-35.199519949652554,-35.19994838233495,-35.20033397174911,-35.200681002221856,-35.20099332964733,-35.20127442433025,-35.20152740954488,-35.201755096238045,-35.2019600142619,-35.202144440483366,-35.20231042408268,-35.20245980932208,-35.202594256037514,-35.202715258081426,-35.20282415992094,-35.2029221715765,-35.20301038206651,-35.20308977150751,-35.20316122200442,-35.20322552745163,-35.203283402354124,-35.20333548976637
64,0,-4.1588830833596715,-7.7810133313055525,-10.960771795630379,-13.661963968939094,-15.699018819086652,-17.601853316403187,-19.340463321091118,-20.917111923731063,-22.341470763412413,-23.625821100413482,-24.782813246073204,-25.824574987490386,-26.762360411094612,-27.606450501174795,-28.36616528510185,-29.04992179298279,-29.665307603904488,-30.21915658383812,-30.717621227711945,-31.166239556684058,-31.569996073857318,-31.93337692870684,-32.26041968477517,-32.55475815574137,-32.81966277393787,-33.058076927225784,-33.27264966360043,-33.465765125559535,-33.639569040953745,-33.79599256463874,-33.93677373587919,-34.06347678996245,-34.17750953862332,-34.2801390124123,-34.372505538820064,-34.455635412586176,-34.53045229897535,-34.5977874967255,-34.65838917470061,-34.7129306848782,-34.76201804403803,-34.80619666728188,-34.845957428201345,-34.881742113028864,-34.91394832937364,-34.942933924083924,-34.96902095932319,-34.99249929103853,-35.013629789582325,-35.03264723827175,-35.04976294209223,-35.06516707553067,-35.07903079562526,-35.091508143710385,-35.102737756987004,-35.112844408935956,-35.12194039569002,-35.130126783768674,-35.13749453303946,-35.144125507383166,-35.15009338429251,-35.15546447351092,-35.16029845380748,-35.16464903607438,-35.1685645601146,-35.1720885317508,-35.17526010622338,-35.17811452324869,-35.18068349857148,-35.18299557636199,-35.185076446373444,-35.18694922938376,-35.188634734093036,-35.19015168833138,-35.1915169471459,-35.19274568007897,-35.19385153971873,-35.194846813394506,-35.195742559702715,-35.1965487313801,-35.19727428588974,-35.19792728494843,-35.19851498410124,-35.19904391333877,-35.199519949652554,-35.19994838233495,-35.20033397174911,-35.200681002221856,-35.20099332964733,-35.20127442433025,-35.20152740954488,-35.201755096238045,-35.2019600142619,-35.202144440483366,-35.20231042408268,-35.20245980932208,-35.202594256037514,-35.202715258081426,-35.20282415992094,-35.2029221715765,-35.20301038206651,-35.20308977150751,-35.20316122200442,-35.20322552745163,-35.203283402354124,-35.20333548976637
65,0,-4.174387269895637,-7.808063246288588,-10.996175674981412,-13.661963968939094,-15.699018819086652,-17.601853316403187,-19.340463321091118,-20.917111923731063,-22.341470763412413,-23.625821100413482,-24.782813246073204,-25.824574987490386,-26.762360411094612,-27.606450501174795,-28.36616528510185,-29.04992179298279,-29.665307603904488,-30.21915658383812,-30.717621227711945,-31.166239556684058,-31.569996073857318,-31.93337692870684,-32.26041968477517,-32.55475815574137,-32.81966277393787,-33.058076927225784,-33.27264966360043,-33.465765125559535,-33.639569040953745,-33.79599256463874,-33.93677373587919,-34.06347678996245,-34.17750953862332,-34.2801390124123,-34.372505538820064,-34.455635412586176,-34.53045229897535,-34.5977874967255,-34.65838917470061,-34.7129306848782,-34.76201804403803,-34.80619666728188,-34.845957428201345,-34.881742113028864,-34.91394832937364,-34.942933924083924,-34.96902095932319,-34.99249929103853,-35.013629789582325,-35.03264723827175,-35.04976294209223,-35.06516707553067,-35.07903079562526,-35.091508143710385,-35.102737756987004,-35.112844408935956,-35.12194039569002,-35.130126783768674,-35.13749453303946,-35.144125507383166,-35.15009338429251,-35.15546447351092,-35.16029845380748,-35.16464903607438,-35.1685645601146,-35.1720885317508,-35.17526010622338,-35.17811452324869,-35.18068349857148,-35.18299557636199,-35.185076446373444,-35.18694922938376,-35.188634734093036,-35.19015168833138,-35.1915169471459,-35.19274568007897,-35.19385153971873,-35.194846813394506,-35.195742559702715,-35.1965487313801,-35.19727428588974,-35.19792728494843,-35.19851498410124,-35.19904391333877,-35.199519949652554,-35.19994838233495,-35.20033397174911,-35.200681002221856,-35.20099332964733,-35.20127442433025,-35.20152740954488,-35.201755096238045,-35.2019600142619,-35.202144440483366,-35.20231042408268,-35.20245980932208,-35.202594256037514,-35.202715258081426,-35.20282415992094,-35.2029221715765,-35.20301038206651,-35.20308977150751,-35.20316122200442,-35.20322552745163,-35.203283402354124,-35.20333548976637
