,v^0,v^1,v^2,v^3,v^4,v^5,v^6,v^7,v^8,v^9,v^10,v^11,v^12,v^13,v^14,v^15,v^16,v^17,v^18,v^19,v^20,v^21,v^22,v^23,v^24,v^25,v^26,v^27,v^28,v^29,v^30,v^31,v^32,v^33,v^34,v^35,v^36,v^37,v^38,v^39,v^40,v^41,v^42,v^43,v^44,v^45,v^46,v^47,v^48,v^49,v^50,v^51,v^52,v^53,v^54,v^55,v^56,v^57,v^58,v^59,v^60,v^61,v^62,v^63,v^64,v^65,v^66,v^67,v^68,v^69,v^70,v^71,v^72,v^73,v^74
31,0,-4.816376099438596,-9.320272865408286,-13.237899118916925,-16.430613270238897,-19.0498366412071,-21.24245110532178,-23.100238915438,-24.682395248002706,-26.03196179209952,-27.183435568999283,-28.165815697073054,-29.003743682897493,-29.718387038118408,-30.327864532992095,-30.847649414628478,-31.29090275678024,-31.66887259130344,-31.99117217045583,-32.26600329379565,-32.500359083869455,-32.700201496657584,-32.87061369730924,-33.01592991975756,-33.13984598701098,-33.24551341839793,-33.33561961597691,-33.41245621986105,-33.47797606100471,-33.53383994059803,-33.58146946598752,-33.62207843931532,-33.656701977634626,-33.68622248768644,-33.711392181517375,-33.7328523314949,-33.75114966634015,-33.766750326648996,-33.78005175016707,-33.79139279969322,-33.801062396377134,-33.80930688013009,-33.81633628519077,-33.822329690824624,-33.827439783464726,-33.83179674649779,-33.83551157677788,-33.838678912352364,-33.84137944343602,-33.84368196805412,-33.845645144723,-33.847318986819175,-33.84874613670708,-33.84996295208483,-33.851000432223415,-33.85188500769617,-33.852639213716934,-33.85328226424148,-33.853830541457256,-33.85429801313139,-33.854696588450345,-33.855036421414916,-33.85532616952103,-33.85557321431581,-33.855783849448,-33.85596344100327,-33.856116564209124,-33.85624711999254,-33.856358434358455,-33.85645334312268,-33.856534264156174,-33.85660325898193,-33.85666208529423,-33.856712241736815,-33.85675500608213
32,0,-4.881869663057,-9.4201531077988,-13.352244314197948,-16.545490990550118,-19.160255818261227,-21.34847325382886,-23.2029677626157,-24.782706727665015,-26.130399935666965,-27.28034323224166,-28.261436373679302,-29.09826474219054,-29.811966521337883,-30.420638936306258,-30.93973642562176,-31.382401429646603,-31.759867661447593,-32.08173689180596,-32.356200749340026,-32.59024330926841,-32.78981863241917,-32.96000309292535,-33.105125122923454,-33.22887559965691,-33.334401827752835,-33.424387616856045,-33.501121544402054,-33.56655376957084,-33.622342639531844,-33.669908011953034,-33.710462205302285,-33.745039014400454,-33.774519679917326,-33.79965540355606,-33.82108659165443,-33.83935923395613,-33.85493884129514,-33.8682223147656,-33.87954805976444,-33.88920460751645,-33.89743796549673,-33.90445788450772,-33.91044320215245,-33.91554639881734,-33.919897482209485,-33.923607299394824,-33.92677036070853,-33.92946724747542,-33.931766664879135,-33.9337271922774,-33.93539877555462,-33.93682399953018,-33.93803917283805,-33.93907525291642,-33.93995863467095,-33.940711822904625,-33.94135400564441,-33.94190154297018,-33.94236838379995,-33.942766421248905,-33.94310579561515,-33.94339515271153,-33.94364186412396,-33.94385221500793,-33.94403156420771,-33.94418448077669,-33.94431486037745,-33.94442602452673,-33.94452080521333,-33.94460161704536,-33.94467051876388,-33.94472926569114,-33.94477935444854,-33.944822061084174
33,0,-4.945952364108143,-9.517985448938152,-13.464186878466265,-16.657579604073597,-19.267613728416553,-21.451376084302915,-23.30263677119379,-24.880047691708764,-26.225950615594705,-27.374432724814735,-28.354296034604488,-29.19007194343994,-29.90287171000905,-30.510772620439365,-31.02921134061601,-31.47131223408281,-31.84829538565172,-32.16975173287673,-32.44386322428078,-32.67760526987923,-32.87692435240936,-33.04689032628705,-33.191826055183576,-33.315417670660885,-33.42080843368169,-33.510678707435844,-33.587314131156084,-33.652662292340054,-33.708379153112524,-33.7558829185276,-33.79638450101724,-33.83091643161327,-33.86035883169058,-33.885461932049864,-33.90686530685815,-33.925114235966035,-33.940673625346854,-33.95393986071002,-33.96525090819112,-33.97489492455705,-33.98311759803332,-33.99012840722859,-33.99610595766832,-34.00120253186474,-34.005547968813026,-34.009252971731996,-34.01241192830977,-34.01510531530007,-34.017401748727124,-34.01935973192962,-34.02102914597673,-34.022452520425006,-34.02366611679052,-34.02470085233752,-34.025583087718815,-34.02633529853267,-34.02697664790559,-34.02752347468678,-34.02798970969261,-34.028387230604416,-34.028726164561185,-34.02901514615605,-34.02926153740862,-34.0294716153182,-34.02965073177472,-34.029803449902325,-34.02993366030819,-34.030044680198664,-34.030139337887434,-34.03022004484915,-34.03028885715323,-34.03034752784404,-34.03039755160076,-34.03044020281557
34,0,-5.00871137597078,-9.613890305213866,-13.573853256520778,-16.76698445410243,-19.371992396728245,-21.551236892769744,-23.39932640219913,-24.974501425660815,-26.318698165151964,-27.465788394907186,-28.444478712094472,-29.279248869435317,-29.991185765449018,-30.59834839398386,-31.116156676390993,-31.55771740842552,-31.934237744843966,-32.25529845223282,-32.52907228925775,-32.76252637731051,-32.96159993299806,-33.13135655846072,-33.27611377923301,-33.39955317879927,-33.50481414338554,-33.594573733877574,-33.67111477423276,-33.73638237806523,-33.792030186974394,-33.83947485317432,-33.879925961432825,-33.91441483677509,-33.94382052719535,-33.96889233133541,-33.99026902451339,-34.00849520533724,-34.02403519945655,-34.03728489815135,-34.048581846170116,-34.05821384106124,-34.06642626479286,-34.07342833485635,-34.079398434143336,-34.0844886553435,-34.088828675605065,-34.092529060152984,-34.095684079018994,-34.0983741086407,-34.10066767951086,-34.10262322204243,-34.104290555126674,-34.10571215530613,-34.106924238895964,-34.1079576846214,-34.10883882027605,-34.10959009344191,-34.110230643358115,-34.11077678850721,-34.11124244234041,-34.111639467733305,-34.11197797920115,-34.11226660057382,-34.11251268469403,-34.11272250073668,-34.11290139392044,-34.11305392168144,-34.113183969777054,-34.113294851278674,-34.11338939097448,-34.11346999733306,-34.11353872386105,-34.113597321417515,-34.11364728281848,-34.113689880867554
35,0,-5.070227317310401,-9.707979206671196,-13.681359984588845,-16.873798114844895,-19.473457888556077,-21.648117482209802,-23.493103187683438,-25.066138425282585,-26.408714817323748,-27.55448296219922,-28.53205719238817,-29.36586816115734,-30.076981165071377,-30.68343860447719,-31.20064468026081,-31.641689077087193,-32.017766734243814,-32.338448931759245,-32.61189973161095,-32.845078339682544,-33.04391701514897,-33.21347337314928,-33.3580598298882,-33.48135361716359,-33.58649041435972,-33.676144123317655,-33.75259487487928,-33.8177854047239,-33.87336709381136,-33.92075514539299,-33.96115789637208,-33.9956055232072,-34.02497604580471,-34.05001786891773,-34.07136900200172,-34.089573390813385,-34.10509480499927,-34.118328662180836,-34.12961210343446,-34.13923258219363,-34.147435187044735,-34.1544288853393,-34.16039184669413,-34.16547598195581,-34.16981081322938,-34.173506773546535,-34.17665802022851,-34.179344833613726,-34.18163566225894,-34.18358886671694,-34.18525420631478,-34.18667410680945,-34.18788474121544,-34.18891695133894,-34.18979703349566,-34.190547408428976,-34.1911871924949,-34.1917326846653,-34.192197781756384,-34.192594332460196,-34.19293243919909,-34.19322071549207,-34.19346650539072,-34.19367607057442,-34.19385474987101,-34.194007095267715,-34.19413698787605,-34.194247736806204,-34.19434216346905,-34.19442267345361,-34.1944913178112,-34.1945498453076,-34.19459974697402,-34.19464229409228
36,0,-5.1305749810883094,-9.80035576151202,-13.7868146770703,-16.97810085054441,-19.572059856765573,-21.742063796296907,-23.58401969754904,-25.155016547179986,-26.49606093466378,-27.640577792428985,-28.617093327559378,-29.449991854064375,-30.160320058838977,-30.76610551266571,-31.282737719772424,-31.72328965074522,-32.098944771205566,-32.41926559101908,-32.692407975409566,-32.9253235865265,-33.12393803347079,-33.293303209279664,-33.43772664968846,-33.56088143133151,-33.66589969475605,-33.755452326097995,-33.83181688530428,-33.89693382463246,-33.952452319289286,-33.999786233263315,-34.04014273760601,-34.074550917629864,-34.10388781006777,-34.12890096381329,-34.15022765532118,-34.16841120581126,-34.18391485318721,-34.19713356212936,-34.20840408771086,-34.218013554312854,-34.22620676998132,-34.23319246287538,-34.239148598670766,-34.24422691432908,-34.24855678369699,-34.25224851339817,-34.255396152975756,-34.2580798908746,-34.26036809730113,-34.26231906600515,-34.26398249935627,-34.265400774548375,-34.26661002319023,-34.267641051784636,-34.26852012654699,-34.26926964255652,-34.26990869428756,-34.27045356205519,-34.270918126768485,-34.27131422355681,-34.27165194327862,-34.271939889593405,-34.27218539814634,-34.27239472344926,-34.272573198218915,-34.27272536923201,-34.27285511315753,-34.272965735317854,-34.273060053894355,-34.27314047172238,-34.27320903750559,-34.273267498007925,-34.27331734255391,-34.27335984097022
37,0,-5.189823970793683,-9.89111649916977,-13.890316881217084,-17.07996080990587,-19.667830488169624,-21.833105013572787,-23.672114110352673,-25.241180837312672,-26.580784952650603,-27.724122909426672,-28.69963810557068,-29.531671486673975,-30.241254409706734,-30.846401460945188,-31.362488475331855,-31.802572035784337,-32.17782491722596,-32.49780161997973,-32.770650323476005,-33.003315518778535,-33.20171647300483,-33.37089962357828,-33.51516785640453,-33.63819029108179,-33.74309569868475,-33.8325520941268,-33.90883458964692,-33.97388144754425,-34.02933968654048,-34.07662194906572,-34.116934325458,-34.15130486761755,-34.18060967389186,-34.20559547535135,-34.22689884841471,-34.24506251819875,-34.26054921523054,-34.27375347205547,-34.28501167548584,-34.29461063597576,-34.302794893924606,-34.30977294929162,-34.31572257318356,-34.32079533666755,-34.325120472145024,-34.328808165640346,-34.3319523638714,-34.33463316761219,-34.33691887231923,-34.33886770800923,-34.34052932271164,-34.341946047289014,-34.34315397384697,-34.34418387520726,-34.34506198886822,-34.345810685424254,-34.346449038473494,-34.346993310531616,-34.34745736733155,-34.34785303106321,-34.348190381552605,-34.348478013052734,-34.34872325318866,-34.34893234963407,-34.349110629275444,-34.34926263391841,-34.34939223599356,-34.3495027372096,-34.349596952666595,-34.34967728257298,-34.349745773392506,-34.34980416997941,-34.34985396002985,-34.34989641198219
38,0,-5.248039258395966,-9.98035161066341,-13.991958818573616,-17.179433928836886,-19.76078264483738,-21.92125193125204,-23.757409290127196,-25.32466297172526,-26.66292298519541,-27.805156702756204,-28.779731444968807,-29.61094795272528,-30.31982589334461,-30.92436881479071,-31.439939917600164,-31.87957963681046,-32.254450899386846,-32.57410101663533,-32.84667100901938,-33.079098572412335,-33.27729694308472,-33.44630737314456,-33.59042833304022,-33.713325186729584,-33.81812350795046,-33.90748858722037,-33.9836932142461,-34.0486735541325,-34.10407451179235,-34.15130763665796,-34.191578027703635,-34.22591276181304,-34.25518704387867,-34.280146825465685,-34.301428016276276,-34.3195727740952,-34.33504334672962,-34.348233855641695,-34.35948033733275,-34.36906930363082,-34.37724504033234,-34.38421583031682,-34.39015925960286,-34.39522674144658,-34.399547373696095,-34.40323122765287,-34.40637215221973,-34.409050164771536,-34.41133348965736,-34.41328029626611,-34.41494018093492,-34.41635543045244,-34.41756209934608,-34.41859092839767,-34.41946812778758,-34.42021604481863,-34.42085373322992,-34.421397438604956,-34.42186101224,-34.422256264016035,-34.422593263264154,-34.422880595289236,-34.42312558008695,-34.423334458826126,-34.42351255284701,-34.423664399226354,-34.423793866362956,-34.42390425252772,-34.42399836988984,-34.424078616158646,-34.424147035667154,-34.4242053714529,-34.42425510966316,-34.42429751741556
39,0,-5.305281675995213,-10.068145601707505,-14.091826028524762,-17.27656349122003,-19.850906852248222,-22.00649434995353,-23.83991120465637,-25.405480197562998,-26.74249800369935,-27.883705257856764,-28.857401654632017,-29.687851045004436,-30.39606551157411,-31.000039637203653,-31.515125034489525,-31.95434612015563,-32.32885690141802,-32.64819840166947,-32.9205050307211,-33.152708071001975,-33.350715044793844,-33.51956229560008,-33.66354411880157,-33.78632232932152,-33.89101948011511,-33.98029828787453,-34.056429348132504,-34.1213468211638,-34.17669353267167,-34.223880082342006,-34.26411067267048,-34.29841146495143,-34.32765681599025,-34.35259193675924,-34.37385210420725,-34.3919789381433,-34.407434228813266,-34.42061170807158,-34.43184708041809,-34.441426574661534,-34.44959423529924,-34.456558139473096,-34.46249569778354,-34.46755817392039,-34.47187453820814,-34.475554753218795,-34.47869257515038,-34.481367942335865,-34.48364901173159,-34.48559389526622,-34.487252140285115,-34.4886659918057,-34.48987146874028,-34.490899281504724,-34.491775614388736,-34.49252279262021,-34.4931598511168,-34.493703019414454,-34.49416613512706,-34.49456099646963,-34.49489766282665,-34.49518471102245,-34.495429453821835,-34.49563812622863,-34.49581604432651,-34.495967740710576,-34.49609707995827,-34.496207357082554,-34.49630138147463,-34.49638154847541,-34.496449900398495,-34.496508178559615,-34.49655786763797,-34.49660023349957
40,0,-5.361608351127048,-10.154577871461303,-14.189997926442548,-17.37137926383913,-19.938166526535756,-22.088796960707434,-23.919606408664364,-25.48363358700722,-26.819518441623096,-27.959781186674274,-28.932664459241455,-29.76239860385306,-30.46999284281142,-31.073435028530362,-31.588066247892232,-32.02689488340602,-32.401067072977895,-32.720118561851386,-32.99217772564202,-33.22416982387063,-33.42199699062384,-33.59069094707721,-33.734542062712194,-33.857208817576634,-33.96181092680123,-34.05100868925762,-34.127070639284796,-34.1919290245059,-34.247224615687884,-34.29436722602663,-34.334560263607266,-34.368829034989226,-34.398047095032794,-34.42295895399337,-34.44419929101455,-34.46230921816468,-34.47775009403609,-34.49091528298621,-34.50214017636138,-34.51171073601611,-34.51987077884315,-34.526828187921716,-34.532760208388005,-34.53781796285234,-34.542130301351385,-34.54580708389741,-34.54894197924375,-34.55161485116656,-34.55389379305347,-34.5558368626332,-34.55749356103942,-34.55890609388828,-34.560110446498136,-34.56113730064167,-34.56201281618712,-34.56275929754008,-34.56339576186463,-34.563938423559854,-34.56440110733351,-34.564795600396586,-34.56513195275149,-34.565418733223005,-34.56566324775562,-34.56587172553772,-34.56604947769489,-34.56620103259468,-34.566330251210196,-34.56644042548115,-34.56653436217852,-34.566614454409134,-34.566682742581676,-34.5667409663879,-34.56679060912221,-34.56683293547002
41,0,-5.417073094048957,-10.239723227702813,-14.286548286544603,-17.463896070111588,-20.02249033039778,-22.168092835045005,-23.996458115040127,-25.55910528582819,-26.89397597563883,-28.033381755320768,-29.005521426589326,-29.83459512693477,-30.541614803236843,-31.144564020519283,-31.65877442199606,-32.097238140775204,-32.4710946727192,-32.789875642731175,-33.06170400484263,-33.293499398407086,-33.491158908059155,-33.6597099324512,-33.8034391765647,-33.926002010209785,-34.03051550253557,-34.11963769814122,-34.1956352095722,-34.26043846386175,-34.31568618735375,-34.362787597613,-34.40294541966394,-34.43718416803675,-34.466376642959005,-34.491266695260784,-34.512488442630136,-34.530582520864705,-34.54600988386208,-34.55916355148374,-34.57037862152727,-34.57994080560189,-34.588093707239246,-34.595045027598715,-34.60097185670492,-34.60602518491578,-34.61033374950617,-34.614007314345216,-34.61713946621297,-34.61980999899323,-34.622086946482305,-34.624028315600235,-34.62568356416004,-34.627094860842085,-34.628298159472344,-34.62932411497269,-34.63019886431772,-34.63094469239349,-34.63158059972138,-34.632122786510536,-34.63258506537016,-34.63297921319581,-34.63331527119463,-34.63360180069254,-34.63384610124018,-34.63405439657461,-34.63423199317337,-34.63438341544111,-34.634512520971995,-34.634622598824826,-34.634716453314255,-34.63479647545276,-34.63486470386348,-34.634922876715585,-34.634972476005515,-34.635014765311745
42,0,-5.471726744013935,-10.323652347510594,-14.381545657558078,-17.55411158412831,-20.103759494555714,-22.244272791082224,-24.070399994023315,-25.631854195820118,-26.965842052273,-28.10448596116966,-29.075957521724586,-29.904429600498762,-30.610923708732127,-31.21342184102932,-31.727247302189838,-32.16537547675107,-32.53894070712379,-32.85747186096185,-33.129087129258735,-33.36070095024648,-33.55820571602761,-33.72662482122499,-33.87024158442698,-33.99270850410822,-34.097140207373286,-34.18619265837157,-34.262130696003815,-34.3268830184583,-34.3820862990751,-34.429149389496665,-34.46927445504423,-34.503485283226915,-34.532653968610205,-34.557523745878974,-34.57872820954241,-34.59680755228018,-34.61222235168364,-34.6253653073315,-34.63657124410714,-34.64612564096113,-34.65427190305481,-34.66121756240814,-34.66713956483073,-34.67218877771823,-34.67649383350494,-34.680164406670734,-34.68329400778045,-34.685962365735485,-34.68823745892686,-34.690177247034995,-34.6918311475955,-34.69324129494749,-34.694443613636906,-34.69546873362085,-34.696342770588544,-34.697087991277755,-34.69772338073624,-34.69826512598,-34.69872702836953,-34.69912085520955,-34.69945663952987,-34.69974293568423,-34.6999870372787,-34.70019516298183,-34.70037261494969,-34.700523913902344,-34.70065291429241,-34.700762902500166,-34.70085668055651,-34.70093663752669,-34.70100481037365,-34.701062935851006,-34.70111249474829,-34.70115474961502
43,0,-5.525617480462955,-10.406432191145136,-14.475053717527182,-17.642002985196623,-20.181785510815942,-22.3171670175538,-24.141326048055504,-25.701809047422014,-27.035062377051776,-28.173049939601377,-29.143937309934138,-29.971872137788775,-30.67789427778154,-31.279987237911914,-31.79346711443432,-32.231291621532975,-32.604591835186376,-32.92289552084648,-33.19431682298015,-33.4257654191632,-33.62312939117934,-33.79142847380043,-33.93494290006471,-34.05732255537141,-34.16167984513149,-34.25066884082012,-34.32655276772463,-34.39125868591202,-34.4464211795285,-34.49344902016835,-34.533543952428325,-34.567729104573914,-34.59687591676425,-34.62172705356212,-34.642915627187946,-34.66098142262164,-34.676384671458464,-34.68951777883751,-34.70071531874927,-34.7102625562525,-34.718402714136154,-34.72534316891912,-34.731260733824094,-34.73630616319866,-34.74060799308968,-34.74427581579492,-34.747403071809245,-34.750069430290985,-34.75234281869306,-34.75428115326509,-34.75593381451289,-34.75734290520302,-34.75854432296229,-34.759568674795915,-34.76044205682394,-34.76118671909895,-34.76182163244281,-34.7623629717421,-34.76282452801558,-34.76321805975044,-34.763553592458415,-34.76383967408326,-34.76408359276576,-34.76429156251462,-34.764468881512926,-34.76462006709313,-34.764748970819696,-34.7648588766103,-34.764952584396156,-34.76503248145242,-34.76510060321559,-34.76515868513796,-34.76520820689941,-34.76525043010339
44,0,-5.578791104190457,-10.488126375684198,-14.567131572527966,-17.72752185979151,-20.25626722175128,-22.386510407414164,-24.20907310686635,-25.768856766658487,-27.101547846761317,-28.238999525952995,-29.20939893385836,-30.036868671856382,-30.742478929042026,-31.344218310139325,-31.857396853827588,-32.29495302099391,-32.66801714189451,-32.986117964661055,-33.25736637646017,-33.48866776278894,-33.68590631279523,-33.85409848116335,-33.99752174743736,-34.119823668716165,-34.22411467155598,-34.31304714165742,-34.38888286701794,-34.45354735759108,-34.50867303042249,-34.55566894700859,-34.59573659069933,-34.629898501513765,-34.65902551959409,-34.68385978918053,-34.70503398463903,-34.7230875217198,-34.738480318918974,-34.75160451497424,-34.76279445687164,-34.77233521613671,-34.780469850539546,-34.78740559589317,-34.793319145447306,-34.79836115125657,-34.80266006215016,-34.80632539606226,-34.80945053008379,-34.81211507931378,-34.814386925113084,-34.81632394443245,-34.81797548427052,-34.8193836188253,-34.820584221365124,-34.821607878127075,-34.82248066752361,-34.82322482450965,-34.82385930703446,-34.82440027900912,-34.82486152209461,-34.82525478679934,-34.825590091832325,-34.82587597933711,-34.82611973250912,-34.826327561140594,-34.82650475981945,-34.82665584281302,-34.82678465907226,-34.82689449028649,-34.826988134487166,-34.82706797732944,-34.827136052868745,-34.82719409537974,-34.827243583538284,-34.827285778091856
45,0,-5.6312912928191885,-10.568795514029867,-14.657834002585906,-17.81058625555025,-20.326696274539596,-22.451867537416163,-24.27338783647007,-25.832821464832524,-27.165158701911444,-28.30221755571344,-29.272244149756766,-30.099332239231448,-30.804600135221076,-31.40604580739833,-31.918974393956248,-32.35630242057205,-32.72916305860315,-33.04708878681165,-33.318188114557366,-33.549362641267464,-33.74649313199285,-33.91459319140844,-34.05793792136399,-34.1801728725269,-34.28440676690983,-34.373290538116315,-34.44908473599432,-34.513713401951726,-34.56880664178184,-34.61577430844239,-34.65581781069384,-34.689959174884905,-34.71906869988004,-34.7438880646546,-34.765049555012325,-34.78309226010424,-34.79847582174823,-34.81159214331058,-34.8227753712078,-34.83231040596014,-34.840440159522906,-34.84737174337507,-34.85328174475238,-34.8583207253179,-34.8626170568307,-34.86628019151328,-34.86940345042958,-34.87206640090888,-34.8743368835827,-34.876272740675105,-34.87792328957618,-34.879330579239024,-34.88053046140782,-34.88155350396757,-34.88242576968354,-34.88316948016952,-34.88380358199973,-34.884344229386954,-34.884805195722926,-34.88519822446572,-34.88553332831302,-34.885819044283046,-34.88606265120123,-34.88627035513382,-34.88644744749208,-34.88659843983468,-34.88672717880312,-34.88683694411774,-34.886930532131174,-34.88701032706713,-34.88707836176056,-34.88713636944557,-34.88718582791086,-34.88722799714734
46,0,-5.683159834332616,-10.648497524135829,-14.747211656657823,-17.891067804955348,-20.392096373353606,-22.51242756135678,-24.33385590503536,-25.893421954512238,-27.22567417712921,-28.36252033210444,-29.33232073799502,-30.159127738222526,-30.864137245692355,-31.465361778323356,-31.978102696031048,-32.41524993366146,-32.78794502427633,-33.10572801575554,-33.376706028120964,-33.60777743230048,-33.80482011349363,-33.972845330035675,-34.116126245315,-34.23830677916408,-34.34249426897386,-34.43133846875202,-34.507098922424454,-34.571698269833384,-34.62676404969392,-34.673707626257524,-34.71373055672201,-34.74785443202014,-34.77694907469425,-34.80175576100058,-34.82290644428245,-34.840939935523636,-34.85631564119711,-34.869425264500855,-34.88060278126998,-34.89013294657607,-34.89825854834461,-34.905186592294136,-34.91109357548175,-34.91612998268085,-34.92042412009216,-34.92408538404177,-34.927207047935305,-34.929868638467575,-34.93213796162448,-34.93407283009055,-34.935722536069825,-34.93712910704134,-34.938328376440126,-34.93935089654042,-34.94022271679746,-34.94096604747656,-34.941599825476146,-34.94214019675918,-34.94260092768342,-34.94299375570965,-34.94332868842217,-34.94361425847937,-34.94385774098949,-34.94406533884943,-34.94424234076804,-34.94439325600009,-34.944521929222596,-34.94463163848102,-34.94472517869977,-34.944804932885106,-34.94487293283377,-34.944930910894755,-34.944980344102,-34.94502249180301
47,0,-5.734436841931369,-10.727287912668293,-14.83531119706189,-17.936875514088605,-20.42048344194209,-22.566085350397074,-24.38971456310725,-25.95016804398936,-27.2827256006422,-28.419608134799546,-29.38938832185868,-30.216042647250614,-30.920901690132084,-31.521998737334776,-32.0346323591007,-32.471657306654144,-32.84423288689761,-33.161912520936305,-33.432803048397474,-33.66380024497505,-33.86077977952029,-34.02875118101477,-34.17198621051165,-34.29412761463685,-34.39828173577058,-34.48709748016938,-34.56283366864587,-34.62741157323133,-34.68245570657803,-34.729380054800856,-34.76938659525905,-34.80349656487847,-34.83257938414967,-34.857376000214074,-34.87851809993775,-34.89654427295284,-34.911913738821696,-34.92501804181317,-34.93619102230999,-34.94571731987273,-34.9538396239184,-34.96076485616305,-34.966669442036675,-34.97170380523992,-34.97599619990125,-34.9796559779489,-34.98277637493393,-34.98543688527576,-34.98770528744154,-34.98963937065286,-34.991288407108904,-34.99269440723209,-34.993893189914644,-34.99491529503131,-34.99578676146535,-34.99652979046818,-34.99716331125282,-34.9977034632294,-34.998164007168775,-34.998556675768114,-34.99889147255024,-34.99917692671054,-34.99942031040473,-34.99962782401233,-34.99980475409581,-34.999955608079816,-35.00008422908106,-35.00019389381462,-35.000287396070654,-35.00036711788822,-35.000435090239506,-35.00049304477048,-35.00054245791555,-35.00058458851113
48,0,-5.785160953086909,-10.805220036791502,-14.922175392129514,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.00198525916805,-27.33560988319268,-28.472936366781873,-29.44304153766524,-30.269722007278723,-30.9745835618847,-31.57568645899509,-32.0883271195621,-32.52530736046095,-32.89782278982547,-33.21545008413774,-33.48629700047281,-33.71725747689599,-33.91420583363768,-34.08215067587671,-34.22536305861296,-34.34748514854149,-34.45162279797431,-34.54042449550601,-34.61614870539148,-34.68071528578149,-34.73574485440857,-34.78265590661012,-34.82265117480979,-34.856751624561205,-34.885826363551615,-34.91061610063112,-34.93175233728049,-34.94977351137546,-34.96513871483367,-34.978239383447,-34.98940926512317,-34.998932920540256,-35.00705297183137,-35.013976283331594,-35.0198792315413,-35.02491219844108,-35.02920340258747,-35.0328621655793,-35.03598169710831,-35.038641469545716,-35.040909242560055,-35.04284278934482,-35.04449136843328,-35.04589697859607,-35.04709542879087,-35.04811725042214,-35.04898847515109,-35.04973129807152,-35.050364643146374,-35.05090464530937,-35.05136506151486,-35.051757621205816,-35.05209232513057,-35.05237770011888,-35.052621016309544,-35.052828472362286,-35.053005353373415,-35.05315616551739,-35.05328475084504,-35.053394385162626,-35.053487861485394,-35.053567561191755,-35.05363551469063,-35.053693453147616,-35.053742852587725,-35.053784971498224
49,0,-5.835369515346024,-10.882345347339655,-15.007843153999497,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.52118842715706,-29.492490533461268,-30.31948414615998,-31.02460710729268,-31.62594216367091,-32.138783593546215,-32.575835138768525,-32.948374539480575,-33.266022406879955,-33.5368884578339,-33.76786579813655,-33.96482866444695,-34.13278589844264,-34.27600884538743,-34.3981399397672,-34.502285265287455,-34.5910935074583,-34.66682329780398,-34.731392819488626,-34.78641696413739,-34.83332242338392,-34.87331308852103,-34.907409732674545,-34.936481266616646,-34.96126828072512,-34.982402197175624,-35.000421392789875,-35.015784909016446,-35.02888413886516,-35.0400527937345,-35.04957540311968,-35.05769456253384,-35.06461711360045,-35.070519413449865,-35.075551827545475,-35.07984256036061,-35.08350092148657,-35.08662011037703,-35.08927959067422,-35.09154711460424,-35.09348044901493,-35.09512884702916,-35.096534302804606,-35.097732621365815,-35.09875433076371,-35.09962545980036,-35.10036820113171,-35.10100147664209,-35.10154141949316,-35.10200178512811,-35.1023943017017,-35.10272896886368,-35.103014312507405,-35.10325760197305,-35.103465035239566,-35.10364189682271,-35.10379269240199,-35.10392126360625,-35.104030885881976,-35.10412435193766,-35.10420404289007,-35.104271988925134,-35.10432992101839,-35.10437931503264,-35.10442142931692
50,0,-5.88509876118318,-10.958713616286484,-15.092349516231234,-17.936875514088605,-20.42048344194209,-22.578515882192175,-24.431874280564685,-26.016218018510482,-27.36832483452706,-28.521641054353914,-29.50528909407321,-30.344199176869235,-31.05966458680997,-31.669849090106286,-32.185179155372325,-32.62252905022035,-32.99523342019814,-33.31302614761928,-33.58401825120357,-33.81510369356349,-34.01215885150256,-34.180194791443,-34.32348484529758,-34.445673157898,-34.549867272326416,-34.638717117241654,-34.714482383247244,-34.77907859610472,-34.83411019167778,-34.88102109029558,-34.92101674062401,-34.95511778851117,-34.984193118498844,-35.008983377436856,-35.03012006107778,-35.04814161545384,-35.0635071423345,-35.07660808626644,-35.08777820249769,-35.09730205783403,-35.105422279560734,-35.11234573637384,-35.11824880848038,-35.12328188101769,-35.12757317523313,-35.13123201501984,-35.13435161202572,-35.137011440289996,-35.1392792609034,-35.14121284827203,-35.142861461963065,-35.14426710162867,-35.14546557697821,-35.14648742005681,-35.147358663072175,-35.14810150158397,-35.14873485995229,-35.14927487344962,-35.14973529931891,-35.15012786724944,-35.15046257819939,-35.15074795917754,-35.150991280475246,-35.15119874088238,-35.151375625606114,-35.15152644091555,-35.151655028942095,-35.15176466556082,-35.151858143845594,-35.15193784522481,-35.15200580014996,-35.152063739823056,-35.15211314030002,-35.15215526009456
