,v^0,v^1,v^2,v^3,v^4,v^5,v^6,v^7,v^8,v^9,v^10,v^11,v^12,v^13,v^14,v^15,v^16,v^17,v^18,v^19,v^20,v^21,v^22,v^23,v^24,v^25,v^26,v^27,v^28,v^29,v^30,v^31,v^32,v^33,v^34,v^35,v^36,v^37,v^38,v^39,v^40,v^41,v^42,v^43,v^44,v^45,v^46,v^47,v^48,v^49,v^50,v^51,v^52,v^53,v^54,v^55,v^56,v^57,v^58,v^59,v^60,v^61,v^62
48,0,-2.5124634788478013,-4.6927007467385975,-6.554740182614306,-8.128136117972193,-9.448987574024502,-10.553770950545822,-11.476094250919404,-12.245433297555808,-12.886960852972468,-13.421878003666391,-13.867920032660296,-14.239879198653048,-14.550080419334149,-14.808791241930894,-15.02456680995528,-15.204537303325681,-15.354646690407296,-15.479850983710625,-15.584282992580466,-15.671389365878941,-15.744044681206477,-15.804646485970673,-15.855194506232083,-15.897356680660963,-15.932524221801662,-15.96185753366473,-15.986324507051297,-16.006732459425095,-16.023754774853504,-16.037953123852468,-16.04979599671412,-16.05967416204986,-16.067913560721923,-16.074786060663694,-16.080518427480605,-16.085299806838716,-16.089287965536755,-16.092614497195445,-16.095389164332992,-16.09770352009902,-16.09963392917034,-16.101244087486318,-16.102587123965534,-16.103707353552053,-16.10464173943503,-16.105421112689264,-16.10607118957984,-16.106613420098235,-16.107065695727997,-16.107442939793643,-16.10775759987192,-16.1080200585131,-16.10823897582446,-16.10842157521993,-16.108573881764418,-16.108700920977448,-16.10880688465548,-16.108895269184917,-16.108968990909077,-16.109030482356154,-16.109081772503067,-16.109124553723806
49,0,-2.5342687803812307,-4.726196872873362,-6.593769113677794,-8.169166367995906,-9.490136733082663,-10.59413478918872,-11.515315349739728,-12.283440026134024,-12.923818121152891,-13.457706513282709,-13.902855133358171,-14.274051494098927,-14.583607753073446,-14.841776336114547,-15.05709752916679,-15.236688006427263,-15.386479923503032,-15.511419171792026,-15.615629987772365,-15.70255180591127,-15.77505315521863,-15.835526522834847,-15.88596740666828,-15.928040215081763,-15.963133214226668,-15.992404349662655,-16.016819461172027,-16.037184155253907,-16.054170388755924,-16.068338641697604,-16.080156411351425,-16.09001363803708,-16.098235571731145,-16.105093504094942,-16.110813720062744,-16.115584964371116,-16.11956466940228,-16.122884149839265,-16.1256529355377,-16.12796238558282,-16.129888702781873,-16.131495448058466,-16.132835637714255,-16.133953492759293,-16.13488589803217,-16.1356636192553,-16.136312318183208,-16.136853399340016,-16.13730471628482,-16.137681160709306,-16.137995153805196,-16.138257056114938,-16.13847550938907,-16.138657721730095,-16.13880970543166,-16.1389364753607,-16.139042214428393,-16.13913041160986,-16.139203977066696,-16.13926533817085,-16.13931651959847,-16.139359210136195
50,0,-2.5558659174375205,-4.7593642613475735,-6.632391739287259,-8.209739155885854,-9.530796114514835,-10.633990195389504,-11.554018731221607,-12.320925682319798,-12.960154379229014,-13.493015822367154,-13.93727357221204,-14.30770982520636,-14.616623689322589,-14.874252342721341,-15.08912117580833,-15.268333363152292,-15.417809273187027,-15.54248470839764,-15.646475364897807,-15.733213492761735,-15.805561598899073,-15.86590713301536,-15.91624138427939,-15.958225247121977,-15.993244055050983,-16.022453306688632,-16.04681680042397,-16.06713843983123,-16.084088761249475,-16.0982270598025,-16.11001984441581,-16.119856231015586,-16.128060781944562,-16.13490421530449,-16.14061233762108,-16.14537349458861,-16.149344785747015,-16.152657248154675,-16.15542018009983,-16.157724747516863,-16.159646992105394,-16.161250340408888,-16.162587696642184,-16.163703188323463,-16.16463362230961,-16.16540969927828,-16.16605702673003,-16.166596963935675,-16.16704732670837,-16.167422975255878,-16.167736304509074,-16.167997653106212,-16.16821564452748,-16.16839747163605,-16.168549134014402,-16.16867563592707,-16.16878115144174,-16.168869162157154,-16.16894257208226,-16.169003803457063,-16.16905487667714,-16.169097476958754
51,0,-2.5772702134011825,-4.792223894339577,-6.670630110976574,-8.249875791922484,-9.570985798357688,-10.673356051371533,-11.592222260429468,-12.357907300630254,-12.995985985313107,-13.5278217332002,-13.97119069047447,-14.340869148514571,-14.64914286269095,-14.906233626787689,-15.120651889272573,-15.299487324162298,-15.448648532383643,-15.57306125470151,-15.676832675137378,-15.763387885811401,-15.835583395030365,-15.89580163538912,-15.94602970463106,-15.987924997876375,-16.022869928274226,-16.052017557800163,-16.076329652055318,-16.096608418877334,-16.113522980097922,-16.12763145095323,-16.139399356200403,-16.149214990858134,-16.15740223254326,-16.16423122822369,-16.169927308039895,-16.174678420331666,-16.17864133320436,-16.181946807265927,-16.184703910216665,-16.18700361565699,-16.188921804860406,-16.190521770558526,-16.19185630535346,-16.192969443667007,-16.193897914704134,-16.194672354372816,-16.195318316149198,-16.195857114242074,-16.196306526878402,-16.196681382915127,-16.196994051133405,-16.197254848359922,-16.197472379881777,-16.197653823387252,-16.19780516580146,-16.19793140083134,-16.198036693738516,-16.19812451877655,-16.19819777382774,-16.198258876021896,-16.198309841492122,-16.198352351899345
52,0,-2.5984966485635814,-4.824796206701902,-6.708505589252341,-8.289596801796453,-9.610725028858786,-10.712250382138542,-11.629942941139744,-12.394401058615015,-13.031328447984695,-13.562139206458863,-14.004620995129159,-14.373543592695615,-14.68117908536977,-14.937733735520364,-15.15170299496893,-15.330163029353312,-15.47901068594113,-15.603161666047857,-15.706714665717366,-15.793087642052317,-15.865131125312333,-15.925222548840253,-15.975344834205359,-16.017151890114658,-16.052023220203665,-16.081109458890236,-16.10537034658989,-16.125606401755398,-16.14248533701417,-16.156564092140542,-16.16830721141614,-16.178102172032983,-16.186272169452057,-16.19308678165125,-16.198770864174044,-16.203511969497313,-16.207466535536003,-16.210765047485427,-16.21351634332355,-16.215811205038854,-16.21772535408089,-16.21932194987179,-16.22065367381995,-16.221764467600217,-16.222690983057124,-16.223463791572193,-16.22410839279987,-16.224646056056184,-16.22509452212291,-16.225468588623915,-16.225780598288775,-16.22604084621447,-16.22625791956335,-16.22643898090578,-16.226590004556964,-16.22671597370594,-16.226821044841273,-16.226908684898948,-16.226981785657628,-16.227042759156074,-16.227093617280936,-16.22713603815116
53,0,-2.6195599269981806,-4.857101170794169,-6.746038927006807,-8.328922003475359,-9.65003228492817,-10.750690420827356,-11.66719697726725,-12.430422335177358,-13.066196482072314,-13.595982414879192,-14.037578210771256,-14.405746508935547,-14.712745396254673,-14.968765446364774,-15.182287051510164,-15.360372854306116,-15.508907956467025,-15.632798037273488,-15.736133324804,-15.822324660624865,-15.894216614601525,-15.954181636251027,-16.004198484184528,-16.04591759189236,-16.080715562920933,-16.109740612033637,-16.133950461073304,-16.15414394463391,-16.170987370752925,-16.185036507594198,-16.196754922177472,-16.2065292765492,-16.214682086251106,-16.22148236213673,-16.227154486708844,-16.231885617879463,-16.23583186445596,-16.239123437124142,-16.241868944892943,-16.24415897876727,-16.246069100896857,-16.24766233783151,-16.24899126015051,-16.25009971708595,-16.25102428337559,-16.2517954660861,-16.252438711226723,-16.252975243367942,-16.25342276596917,-16.253796045523597,-16.254107398794627,-16.25436709922084,-16.254583715899223,-16.254764396331822,-16.254915102265315,-16.255040806405283,-16.25514565649604,-16.255233112179965,-16.25530605915211,-16.255366904376874,-16.25541765550838,-16.255459987135218
54,0,-2.6404745419872557,-4.889158378567023,-6.783250349062409,-8.367870579477808,-9.688925345641898,-10.788692668991946,-11.70399982921636,-12.465985763856112,-13.100604059442025,-13.629364791968952,-14.070075326576031,-14.437490516436213,-14.743854105216103,-14.999340810243991,-15.212415893089105,-15.390128451942665,-15.538351845383344,-15.661981743261233,-15.765099921638479,-15.851110122603487,-15.922850970405745,-15.982689943753408,-16.032601649499856,-16.07423305543067,-16.108957873020838,-16.13792190410825,-16.162080857596074,-16.182231888927966,-16.199039905483744,-16.213059507099178,-16.224753286271174,-16.234507092185765,-16.24264276237186,-16.249428742148897,-16.25508894230545,-16.259810127295193,-16.26374807774081,-16.26703273058846,-16.269772466520166,-16.27205768609285,-16.273963792603183,-16.275553680101257,-16.27687980864807,-16.27798593529217,-16.27890855788085,-16.27967811934625,-16.28032001220289,-16.280855416401135,-16.28130199818274,-16.281674492997514,-16.281985191715524,-16.282244346177674,-16.282460507466283,-16.282640808057288,-16.28279119716411,-16.28291663703826,-16.28302126670435,-16.28310853853158,-16.283181332148466,-16.283242049459286,-16.2832926938975,-16.283334936531237
55,0,-2.66125484074731,-4.920987121774981,-6.820159628653463,-8.40646114526263,-9.727421351430571,-10.826272952398726,-11.740366265697714,-12.501105281578061,-13.134564455276148,-13.662299076232213,-14.102124638798877,-14.468787543465167,-14.774516832932244,-15.0294711903725,-15.242100667440193,-15.41944078977596,-15.567353169582471,-15.690723475100175,-15.793625042283553,-15.879454526398368,-15.951044617997894,-16.010757835602956,-16.06056464350535,-16.102108551623036,-16.13676038597869,-16.165663541046225,-16.189771717447833,-16.209880395372604,-16.22665308479697,-16.240643219945365,-16.252312421058978,-16.262045726355197,-16.270164296928133,-16.27693601387959,-16.282584317382085,-16.287295579346907,-16.2912252529761,-16.29450300211343,-16.297236979645614,-16.299517396124994,-16.30141949636494,-16.30300604222435,-16.304329383503244,-16.305433185281224,-16.306353868694135,-16.30712181268891,-16.307762356409835,-16.308296635291125,-16.30874227844346,-16.309113990345544,-16.309424036034432,-16.3096826458036,-16.309898352762616,-16.310078274396364,-16.310228347414107,-16.310353523637705,-16.310457933392286,-16.310545021790876,-16.31061766240953,-16.31067825210421,-16.310728790097524,-16.310770943945347
56,0,-2.681915089201601,-4.952606471177953,-6.856786161611127,-8.44471181438878,-9.765536861526536,-10.863446472851807,-11.776310411489563,-12.535794173328739,-13.168090290264548,-13.694797351306297,-14.133737789188753,-14.499648864320465,-14.804744546638043,-15.05916729698724,-15.27135186971967,-15.44832018307958,-15.59592209400351,-15.719033272167115,-15.82171862129221,-15.907367719079689,-15.978807331453,-16.03839502497613,-16.08809712857521,-16.129553700466,-16.164132686442073,-16.192975078009578,-16.21703257119629,-16.237098974021166,-16.253836401634768,-16.26779712480233,-16.27944179330573,-16.28915463589247,-16.297256138472395,-16.304013618972878,-16.309650047820437,-16.314351405109917,-16.3182728172281,-16.321543675421434,-16.324271905202497,-16.326547527470396,-16.328445628848346,-16.33002883924844,-16.331349398413614,-16.33245087962462,-16.333369627447677,-16.334135956962818,-16.334775154042863,-16.335308309688127,-16.335753015946878,-16.336123946384053,-16.336433340251393,-16.336691406334808,-16.336906659804395,-16.337086203181638,-16.337235960694816,-16.337360873755387,-16.337465064005155,-16.337551969314287,-16.33762445721764,-16.33768491953216,-16.337735351277413,-16.337777416503496
57,0,-2.702469537565941,-4.984035355590599,-6.893149038993312,-8.4826402610604,-9.803287908195458,-10.900227856515485,-11.811845791570015,-12.570065113136316,-13.201193569076844,-13.726871082357377,-14.164925799642997,-14.530085132522489,-14.834547592089729,-15.08843921828462,-15.300179372583635,-15.476776324248569,-15.62406816039465,-15.746920550389664,-15.849389969554105,-15.934858923876549,-16.00614826085725,-16.06561060093757,-16.11520814286935,-16.156577497656478,-16.191083734687744,-16.21986544573028,-16.24387232492958,-16.26389651040613,-16.280598724383935,-16.29453007575568,-16.306150245168286,-16.31584265300467,-16.32392711091263,-16.330670374414343,-16.336294944832215,-16.340986410979852,-16.344899572875388,-16.34816354954034,-16.350886039423894,-16.353156874031043,-16.355050982010948,-16.356630861509245,-16.35794864236212,-16.359047806176925,-16.35996462105488,-16.36072933829639,-16.361367190575567,-16.361899224519558,-16.362342995164912,-16.362713145204946,-16.36302188814137,-16.363279411281912,-16.363494211881704,-16.363673377519284,-16.36382281995901,-16.36394747021615,-16.364051441261,-16.36413816373084,-16.364210499127566,-16.36427083423598,-16.364321159878347,-16.364363136603792
58,0,-2.722932487549089,-5.015292641656303,-6.9292671188910475,-8.52026378064264,-9.840690048238471,-10.936631199157619,-11.846985372001173,-12.603930201716306,-13.233885715436315,-13.758531149032839,-14.195699103382202,-14.560106410495623,-14.863935721993881,-15.1172964478011,-15.32859245269252,-15.50481830857238,-15.651800312475743,-15.77439412689934,-15.876647798523853,-15.961936764050877,-16.03307595588621,-16.092413051771796,-16.14190612345945,-16.183188337546216,-16.21762188943306,-16.246342973202143,-16.270299282848686,-16.290281288048487,-16.306948319316227,-16.32085032468938,-16.33244601652977,-16.34211800756499,-16.350185435772666,-16.356914494763668,-16.362527217168196,-16.367208800862326,-16.37111371978219,-16.374370820963495,-16.377087575991467,-16.379353627143338,-16.381243745233004,-16.382820296755344,-16.384135301736407,-16.385232150190614,-16.38614703382135,-16.386910140205465,-16.38754664886505,-16.38807756209307,-16.388520397946856,-16.388889768275252,-16.389197860852537,-16.389454841527144,-16.389669189654928,-16.38984797788466,-16.38999710552769,-16.39012149321223,-16.39022524524471,-16.390311785035887,-16.39038396805995,-16.390444176073988,-16.390494395706675,-16.390536284009205
59,0,-2.7433183620234267,-5.046397215258942,-6.9651590981469855,-8.557599348715364,-9.877758412221427,-10.972670108701948,-11.88174159790701,-12.637401001084516,-13.266177604074278,-13.789787875225123,-14.226067572879643,-14.589722195957048,-14.892918121104334,-15.145747908429025,-15.35659981382352,-15.532454656593254,-15.679126917667233,-15.80146224123564,-15.903500240987134,-15.988609283298194,-16.059598385901037,-16.118810284825088,-16.168198925958855,-16.209394032594858,-16.24375492714151,-16.272415406863427,-16.296321166347344,-16.316261007452137,-16.332892869511117,-16.346765540149214,-16.358336763813245,-16.36798834588495,-16.376038750929972,-16.382753610863425,-16.38835448980315,-16.393026194837763,-16.39692287394653,-16.400173102283787,-16.40288412465787,-16.405145394190896,-16.407031523922118,-16.408604748746168,-16.409916978921103,-16.411011512903617,-16.41192446602858,-16.412685962173722,-16.413321127729542,-16.413850920671873,-16.41429282209296,-16.414661413009064,-16.414968855476886,-16.415225293893812,-16.415439189723312,-16.41561760069009,-16.41576641365728,-16.415890538870034,-16.415994071974243,-16.416080429156867,-16.41615245986676,-16.41621254083521,-16.41626265449891,-16.41630445441249
60,0,-2.763641778097369,-5.07736806554301,-7.000843584741168,-8.594663679223705,-9.914507751864825,-11.008357745447743,-11.91612642885383,-12.670488566409071,-13.298079589805004,-13.820651055861218,-14.256040544737973,-14.618941445187398,-14.921503428146297,-15.17380197321423,-15.384209606727135,-15.559693333177039,-15.706055785505708,-15.828132573214736,-15.929954868473233,-16.014883962779724,-16.085722956663044,-16.144809642955487,-16.19409384075176,-16.23520182941498,-16.269490057914155,-16.298089926360085,-16.321945129668475,-16.341842801671056,-16.358439490348804,-16.372282822773514,-16.383829575360927,-16.393460746050433,-16.401494125915605,-16.40819478510908,-16.413783819180765,-16.418445644385447,-16.422334082706872,-16.425577437385808,-16.428282726426797,-16.43053921377448,-16.432421354674695,-16.43399125240633,-16.435300707446387,-16.43639292668299,-16.437303949073467,-16.438063834788863,-16.438697657081807,-16.439226329605713,-16.439667296483403,-16.440035107894857,-16.440341900176207,-16.440597796271213,-16.44081123974885,-16.440989273407943,-16.44113777166202,-16.441261634371877,-16.44136494852187,-16.441451123074323,-16.44152300145199,-16.441582955359834,-16.441632963041982,-16.44167467455614
61,0,-2.7839176246214197,-5.1082243725930105,-7.036339171634247,-8.631473282287638,-9.95095248601406,-11.043706860292136,-11.950151371913641,-12.703203475341022,-13.329601533927182,-13.851129980895703,-14.285626841666996,-14.647772593317018,-14.949699754685092,-15.201466483038919,-15.411429445819564,-15.586541763379065,-15.732594182819911,-15.854412257530125,-15.956018705375874,-16.040767734842888,-16.111456523720427,-16.170417917640986,-16.219597605869076,-16.260618421454197,-16.294833938010076,-16.32337315693144,-16.347177772177368,-16.367033248488816,-16.383594741611343,-16.397408717329245,-16.408930983415583,-16.41854172985779,-16.426558073812533,-16.433244523315743,-16.438821705053986,-16.443473644201834,-16.44735383654209,-16.450590313230506,-16.453289865324933,-16.455541567473254,-16.4574197170285,-16.458986285570774,-16.460292963726904,-16.46138286675872,-16.462291957197845,-16.463050231468507,-16.463682709651966,-16.46421026105127,-16.464650292796563,-16.4650173242121,-16.465323465897185,-16.465578819328464,-16.465791810169126,-16.465969466282758,-16.466117649625367,-16.466241249666897,-16.46634434472468,-16.466430336531854,-16.466502062481286,-16.466561889248414,-16.46661179088224,-16.46665341394124
62,0,-2.804161145289489,-5.138985599929751,-7.071664512911127,-8.668044522246337,-9.987106745602429,-11.078729831272938,-11.98382751266712,-12.735555855034285,-13.360752828125177,-13.881233456649186,-14.314834791678289,-14.676223571721753,-14.977514701014544,-15.228748761249747,-15.438266422758247,-15.613006845141216,-15.758748845695118,-15.880307895105833,-15.98169823979647,-16.066266993439278,-16.136805402471488,-16.19564135874682,-16.244716416508947,-16.28564995830979,-16.319792678989348,-16.348271178409906,-16.37202514724201,-16.39183837919913,-16.408364636180234,-16.422149221340167,-16.433646972691015,-16.443237271336,-16.451236559737506,-16.45790878316644,-16.46347409890537,-16.468116140597672,-16.471988077449065,-16.475217668216594,-16.47791147674972,-16.480158388181323,-16.48203254178955,-16.483595777303904,-16.48489967537435,-16.485987259530766,-16.486894415790992,-16.487651076758922,-16.48828220928312,-16.488808638265194,-16.489247733799868,-16.489613984320133,-16.489919474658816,-16.490174284800677,-16.490386822482478,-16.49056410061534,-16.490711968683367,-16.490835305753716,-16.490938181466664,-16.491023990317853,-16.491095563663308,-16.491155263143135,-16.491205058606344,-16.49124659310822
63,0,-2.8243880286613576,-5.169671593119464,-7.106838403140963,-8.704393676539572,-10.022984418020494,-11.113438698737827,-12.017165544383127,-12.767555407040307,-13.391542416013456,-13.910969824600258,-14.343672244575117,-14.704301822581611,-15.004955369098262,-15.255655625246838,-15.464727116901775,-15.63909495880978,-15.784525988205015,-15.905825561172641,-16.00699943107358,-16.0913876011981,-16.161775374857566,-16.220485680901124,-16.269455931147743,-16.31030205161899,-16.34437185341914,-16.37278953077354,-16.39649276765744,-16.41626368392348,-16.432754645264772,-16.446509790240857,-16.45798298546408,-16.467552801786997,-16.475535005838253,-16.48219297917338,-16.487746408878277,-16.492378536404065,-16.496242203827983,-16.499464897048373,-16.502152952322742,-16.50439506494895,-16.506265215863362,-16.507825112722294,-16.509126226013134,-16.510211487378946,-16.511116706194596,-16.511871751135875,-16.512501535728813,-16.513026840398542,-16.513464998141895,-16.513830466448432,-16.51413530434096,-16.51438957027612,-16.514601654033935,-16.514778553547835,-16.51492610580899,-16.51504917946415,-16.515151835461925,-16.51523746104822,-16.51530888153204,-16.515368453509645,-16.515418142622984,-16.51545958841821
64,0,-2.844614506639044,-5.200302685966194,-7.141879860964695,-8.740536996067217,-10.058599191314851,-11.147845199439459,-12.050175795595466,-12.799211430239515,-13.421978812438272,-13.940346977704749,-14.372146585777479,-14.73201431061429,-15.032028372551727,-15.282193395002045,-15.490817602606244,-15.66481197341221,-15.809931307838069,-15.930970809985189,-16.031927713908377,-16.116134893058053,-16.186371692583442,-16.244956066372016,-16.293821274130753,-16.33457977741073,-16.36857649702626,-16.396933216132382,-16.42058560749352,-16.4403141133432,-16.45676970003782,-16.47049533893205,-16.481943923062865,-16.49149321121792,-16.499458292679044,-16.506101984024497,-16.51164350109102,-16.516265692259612,-16.52012107174671,-16.523336851981338,-16.52601914111952,-16.528256444199254,-16.530122583460713,-16.531679134191364,-16.532977456469492,-16.53406038984566,-16.534963666880177,-16.53571709217768,-16.536345525822306,-16.536869703663164,-16.537306921516162,-16.537671605858154,-16.537975789844193,-16.53822951035453,-16.53844113917237,-16.538617659219867,-16.538764894967265,-16.538887704617636,-16.53899014040847,-16.539075582319672,-16.53914684959971,-16.539206293789707,-16.539255876315142,-16.539297233205158
65,0,-2.864857463188373,-5.230899815977908,-7.176808218044423,-8.776490767723148,-10.093964598657532,-11.181960799855599,-12.082868256285613,-12.83053284195043,-13.452070120622079,-13.969372374281273,-14.4002647474825,-14.759367531950758,-15.058739843605526,-15.308367898424404,-15.516543453256908,-15.690163249576209,-15.834969987488508,-15.955748676038871,-16.05648799893593,-16.140513676300156,-16.21059907670096,-16.269057164276564,-16.317817034568662,-16.35848767474161,-16.392411107115684,-16.420706696965638,-16.444308100180912,-16.463994076659322,-16.480414189490286,-16.494110239547364,-16.505534143560265,-16.51506284597354,-16.523010756822238,-16.529640126122622,-16.53516969714052,-16.539781924084362,-16.543628992390307,-16.546837840250987,-16.549514347081278,-16.551746827125694,-16.55360894348312,-16.555162138700954,-16.556457662138683,-16.557538260996125,-16.558439590803605,-16.55919139191489,-16.559818470822325,-16.56034151867402,-16.560777794000646,-16.561141692179376,-16.56144522042498,-16.561698393980823,-16.561909566582738,-16.56208570609956,-16.56223262444554,-16.562355169350695,-16.562457384316968,-16.56254264203795,-16.562613755684538,-16.56267307172854,-16.56272254736712,-16.562763815102603
66,0,-2.885134555420548,-5.261484651070669,-7.211643214663707,-8.812271379871648,-10.129094063556137,-11.21579672903886,-12.115252602870962,-12.86152819733717,-13.481824047206679,-13.998053049465115,-14.428033217116692,-14.786367520071972,-15.085095436937085,-15.334184473433334,-15.54190974187412,-15.715153638911547,-15.859646693817295,-15.980163671579334,-16.080684669524526,-16.164528226754783,-16.23446171332192,-16.292793085881595,-16.341447261294718,-16.382029740366175,-16.41587963700178,-16.444113890353453,-16.467664132576385,-16.487307435519075,-16.503691954242058,-16.517358315167634,-16.528757455407717,-16.538265502302952,-16.546196184338857,-16.552811183049236,-16.558328767527115,-16.562930996472275,-16.566769725426166,-16.56997161741551,-16.5726423223387,-16.57486996300004,-16.576728042817727,-16.578277871149176,-16.57957058625981,-16.58064884268564,-16.58154821866592,-16.582298390085768,-16.582924109664113,-16.583446023696528,-16.58388135330207,-16.58424446265284,-16.584547332935355,-16.584799957682787,-16.585010672522433,-16.585186430218787,-16.58533303008749,-16.58545530935007,-16.585557302743315,-16.585642375649755,-16.58571333514213,-16.585772522605787,-16.585821890995234,-16.585863069273966
67,0,-2.9054643495528616,-5.292079729817442,-7.246405103462648,-8.847895391628072,-10.164000946314994,-11.249364011313315,-12.147338222192797,-12.89220570721721,-13.511247915221256,-14.026395624192686,-14.45545804298913,-14.81301984867085,-15.111100330197946,-15.359647966536308,-15.566921038064015,-15.739787479603894,-15.883965571714224,-16.00421978012075,-16.104521574506727,-16.188182280876084,-16.25796324514496,-16.316167395673833,-16.364715453553696,-16.405209419108292,-16.438985486114493,-16.467158157861995,-16.490657034663553,-16.51025749356285,-16.526606275960457,-16.540242829132385,-16.551617106657538,-16.561104415507266,-16.56901779989427,-16.575618370598384,-16.581123920645293,-16.585716111645826,-16.58954646792868,-16.592741376255262,-16.595406256090467,-16.5976290380335,-16.599483065183914,-16.60102951317695,-16.602319408740115,-16.603395313375394,-16.604292727722186,-16.605041262939356,-16.605665617757573,-16.606186393440645,-16.60662077354658,-16.60698309091771,-16.607285300608314,-16.60753737435464,-16.60774762960308,-16.607923003953424,-16.60806928407242,-16.60819129663108,-16.608293067566013,-16.608377954919515,-16.60844875964179,-16.60850781801137,-16.608557078723155,-16.608598167187743
68,0,-2.9258664747748204,-5.322708617974169,-7.281114763034037,-8.883379606924082,-10.198698592312297,-11.282673499155576,-12.179134234696956,-12.922573254352521,-13.540348674968325,-14.05440631163421,-14.482544836999827,-14.839329631241254,-15.136759220994454,-15.384762727631722,-15.591581401004689,-15.764068587885733,-15.907930234505217,-16.027920445599165,-16.12800201645375,-16.211479023283253,-16.28110675838533,-16.33918309777952,-16.387624546996328,-16.428029589500564,-16.46173148534287,-16.489842290640123,-16.51328956444358,-16.53284698114308,-16.549159861936037,-16.56276646949618,-16.57411576931942,-16.58358224421317,-16.591478250952324,-16.598064326922984,-16.60355778688166,-16.608139893513773,-16.61196183840342,-16.61514973076899,-16.61780875857617,-16.62002665933016,-16.6218766150704,-16.623419667091547,-16.62470673006733,-16.625780272035428,-16.626675715676505,-16.627422607123847,-16.628045590870137,-16.628565222939198,-16.628998649154276,-16.629360170882986,-16.62966171692658,-16.629913237123482,-16.63012303065519,-16.630298019886634,-16.630443978777123,-16.63056572339841,-16.63066727084621,-16.630751971788612,-16.630822621024983,-16.63088154970345,-16.63093070223962,-16.63097170047467
69,0,-2.9463617986840887,-5.353396084548652,-7.3157938234099875,-8.91874115448774,-10.233200382729251,-11.31573590662765,-12.210649517002306,-12.952638408288717,-13.569132912784275,-14.08209092094114,-14.509298774194404,-14.8653015171221,-15.16207631999735,-15.409532600669051,-15.615894368063174,-15.788000244949446,-15.931543749444405,-16.051268556679677,-16.151128734994295,-16.23442106925498,-16.30389476458175,-16.361842617197944,-16.410176894434276,-16.45049254414044,-16.484119877058365,-16.512168489165067,-16.53556388744937,-16.555078034645422,-16.571354824242537,-16.58493132805411,-16.596255518274006,-16.605701049192877,-16.613579586517414,-16.620151091211838,-16.62563239723785,-16.630204366248776,-16.634017855326967,-16.637198694682187,-16.639851839558407,-16.642064833347163,-16.64391069617725,-16.645450334293322,-16.646734549723604,-16.647805716547957,-16.648699179076566,-16.649444418073777,-16.650066023507907,-16.650584505923856,-16.651016973210808,-16.651377695095555,-16.651678573987574,-16.65192953771194,-16.65213886708873,-16.652313469167552,-16.652459105133214,-16.652580580402223,-16.65268190318271,-16.65276641672963,-16.652836909659037,-16.65289570796153,-16.65294475175081,-16.65298565927986
70,0,-2.966972628763439,-5.384168301345435,-7.350464805846337,-8.953997575057024,-10.267519788459051,-11.348561843769644,-12.241892724059518,-12.982408438787393,-13.597606857590284,-14.109454858115107,-14.535724588880736,-14.890939683636315,-15.187055339757045,-15.433960909690505,-15.63986293852376,-15.811585178746599,-15.954808617904817,-16.07426642560538,-16.173903884544558,-16.25701044152639,-16.32632917661493,-16.38414777517063,-16.43237424066794,-16.472599964066294,-16.50615228911416,-16.534138336927576,-16.55748155016855,-16.576952169692987,-16.593192652758855,-16.606738873211732,-16.618037804015874,-16.62746226600143,-16.635323229683383,-16.64188007616493,-16.647349155744262,-16.651910926649936,-16.65571590946682,-16.658889653731343,-16.66153688057731,-16.663744938124424,-16.66558668362485,-16.667122887467475,-16.668404238362985,-16.66947301587277,-16.67036448546902,-16.671108062157106,-16.671728281055646,-16.672245606959326,-16.67267710959693,-16.673037026865586,-16.673337234625617,-16.673587638557365,-16.673796501009935,-16.673970713626282,-16.674116024740457,-16.67423722905015,-16.674338325822898,-16.674422650856275,-16.67449298654614,-16.67455165369478,-16.674600588088378,-16.67464140437024
71,0,-2.9877229453954115,-5.415053070761002,-7.385151279785249,-8.989166917382102,-10.301670428041845,-11.381161852415175,-12.27287231111523,-13.01189032787614,-13.625776385100345,-14.136503123733265,-14.561826566932439,-14.916247823857738,-15.211699478681012,-15.458050439646652,-15.663489551767057,-15.834825539968504,-15.97772674952563,-16.096915760815843,-16.196329005651688,-16.27924854056878,-16.348411278100407,-16.40609975783429,-16.45421769052225,-16.49435288627847,-16.527829701936835,-16.555752767165405,-16.57904344647835,-16.598470247332124,-16.614674181147016,-16.62818991578969,-16.639463418313603,-16.648866670515993,-16.65670994307242,-16.663252033348375,-16.66870880474514,-16.673260309369528,-16.6770567290593,-16.680223330801287,-16.682864600053975,-16.685067688359865,-16.686905289005587,-16.688438035616105,-16.689716502826936,-16.69078287504919,-16.691672338389992,-16.69241424165614,-16.69303306474989,-16.69354922640981,-16.693979757949215,-16.6943388652228,-16.69463839736421,-16.694888237761045,-16.69509663016794,-16.695270450718183,-16.695415434809185,-16.695536366348147,-16.69563723560226,-16.695721370861857,-16.695791548260996,-16.695850083379025,-16.695898907645596,-16.69593963207028
